No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYA PASARTURI,SBI,,05:50:00,
2,TANDES,TES,,05:55:00,
3,KANDANGAN,KDA,,05:57:00,
4,BENOWO,BNW,,06:00:00,
5,CERME,CME,,06:03:00,
6,DUDUK,DD,,06:09:00,
7,LAMONGAN,LMG,06:18:00,06:21:00,
8,SURABAYAN,SBN,,06:27:00,
9,PUCUK,PC,,06:33:00,
10,GEMBONG,GEB,,06:36:00,
11,BABAT,BBT,06:42:00,06:45:00,
12,BOWERNO,BWO,,06:52:00,
13,SUMBERREJO,SRJ,,07:01:00,
14,KAPAS,KPS,,07:06:00,
15,BOJONEGORO,BJ,07:12:00,07:15:00,
16,KALITIDU,KIT,,07:25:00,
17,TOBO,TBO,,07:35:00,
18,CEPU,CU,07:41:00,07:46:00,
19,KAPUAN,KPA,,07:51:00,
20,WADU,WDU,,07:55:00,
21,RANDUBLATUNG,RBG,,08:02:00,
22,DOPLANG,DPL,,08:12:00,
23,SULUR,SL,,08:18:00,
24,KRADENAN,KNN,,08:24:00,// KA 2509 (KA 2509 =)
25,PANUNGGALAN,PNL,,08:31:00,
26,JAMBON,JBN,,08:34:00,
27,GAMBRINGAN,GBN,,08:40:00,
28,NGROMBO,NBO,08:43:00,08:46:00,
29,SEDADI,SDI,,08:51:00,
30,KARANGJATI,KGT,,08:56:00,
31,GUBUG,GUB,,09:03:00,
32,TEGOWANU,TGW,,09:07:00,
33,BRUMBUNG,BBG,,09:12:00,
34,ALASTUA,ATA,,09:17:00,
35,SEMARANG TAWANG,SMT,09:25:00,09:32:00,
36,SEMARANG PONCOL,SMC,,09:37:00,
37,JERAKAH,JRK,,09:41:00,
38,MANGKANG,MKG,,09:45:00,
39,KALIWUNGU,KLN,,09:49:00,// KA 2529 (KA 2529 =)
40,KALIBODRI,KBD,,09:57:00,
41,WELERI,WLR,,10:03:00,
42,KRENGSENG,KNS,,10:06:00,
43,PLABUAN,PLB,,10:12:00,
44,KURIPAN,KRP,,10:17:00,
45,UJUNGNEGORO,UJN,,10:25:00,
46,BATANG,BTG,,10:28:00,
47,PEKALONGAN,PK,10:36:00,10:39:00,
48,SRAGI,SRI,,10:48:00,
49,COMAL,CO,,10:51:00,
50,PETARUKAN,PTA,,10:57:00,
51,PEMALANG,PML,,11:01:00,
52,SURODADI,SD,,11:08:00,
53,LARANGAN,LR,,11:14:00,
54,TEGAL,TG,11:19:00,11:24:00,
55,BREBES,BB,,11:32:00,
56,TANJUNG,TGN,,11:43:00,
57,LOSARI,LOS,,11:48:00,
58,BABAKAN,BBK,,11:53:00,
59,WARUDUWUR,WDW,,12:01:00,
60,CIREBON PRUJAKAN,CNP,,12:08:00,
61,CIREBON,CN,12:11:00,12:17:00,
62,CANGKRING,CNK,,12:24:00,
63,BANGODUWA,BDW,,12:27:00,
64,ARJAWINANGUN,AWN,,12:30:00,// KA 2703 (KA 2703 =)
65,KERTASEMAYA,KTM,,12:39:00,
66,JATIBARANG,JTB,,12:44:00,
67,TELAGASARI,TLS,,12:50:00,
68,TERISI,TIS,,12:55:00,
69,KADOKANGABUS,KAB,,12:59:00,
70,CILEGEH,CLH,,13:04:00,
71,HAURGEULIS,HGL,,13:10:00,
72,CIPUNEGARA,CRA,,13:14:00,// KA 2521 (KA 2521 =)
73,PEGADENBARU,PGB,,13:19:00,
74,CIKAUM,CKM,,13:24:00,
75,PASIRBUNGUR,PAS,,13:28:00,
76,PRINGKASAP,PRI,,13:32:00,
77,PABUARAN,PAB,,13:35:00,
78,TANJUNGRASA,TJS,,13:38:00,
79,CIKAMPEK,CKP,13:46:00,14:12:00,
