No.,station_name,station_code,arrival_time,departure_time,notes
1,PASARSENEN,PSE,,12:10:00,
2,GANGSENTIONG,GST,,-,
3,KRAMAT,KMT,,-,
4,PONDOKJATI,POK,,-,
5,JATINEGARA,JNG,12:21:00,12:23:00,
6,BEKASI,BKS,12:36:00,12:38:00,
7,BEKASITIMUR,BKST,,-,
8,TAMBUN,TB,,12:45:00,// KA 5086 (KA 5086 =)
9,CIBITUNG,CIT,,-,
10,TELAGA MURNI,TLM,,-,
11,CIKARANG,CKR,,12:52:00,
12,LEMAHABANG,LMB,,12:55:00,// KA 2522 (KA 2522 =)
13,KEDUNGGEDEH,KDH,,13:02:00,
14,KARAWANG,KW,13:08:00,13:10:00,
15,KLARI,KLI,,13:16:00,
16,KOSAMBI,KOS,,13:19:00,
17,DAWUAN,DWN,,13:24:00,
18,CIKAMPEK,CKP,,13:27:00,
19,TANJUNGRASA,TJS,,13:35:00,
20,PABUARAN,PAB,,13:38:00,
21,PRINGKASAP,PRI,,13:42:00,
22,PASIRBUNGUR,PAS,,13:46:00,
23,CIKAUM,CKM,,13:50:00,
24,PEGADENBARU,PGB,,13:56:00,
25,CIPUNEGARA,CRA,,14:01:00,
26,HAURGEULIS,HGL,,14:05:00,
27,CILEGEH,CLH,,14:12:00,
28,KADOKANGABUS,KAB,,14:18:00,
29,TERISI,TIS,,14:22:00,
30,TELAGASARI,TLS,,14:28:00,
31,JATIBARANG,JTB,,14:35:00,
32,KERTASEMAYA,KTM,,14:41:00,
33,ARJAWINANGUN,AWN,,14:51:00,
34,BANGODUWA,BDW,,14:55:00,
35,CANGKRING,CNK,,14:58:00,
36,CIREBON,CN,15:05:00,15:10:00,
37,CIREBON PRUJAKAN,CNP,,15:14:00,
38,WARUDUWUR,WDW,,15:22:00,
39,BABAKAN,BBK,,15:31:00,
40,LOSARI,LOS,,15:37:00,
41,TANJUNG,TGN,,15:43:00,
42,BREBES,BB,,15:57:00,
43,TEGAL,TG,16:08:00,16:13:00,
44,LARANGAN,LR,,16:18:00,
45,SURODADI,SD,,16:25:00,
46,PEMALANG,PML,,16:35:00,
47,PETARUKAN,PTA,,16:40:00,
48,COMAL,CO,,16:47:00,
49,SRAGI,SRI,,16:50:00,
50,PEKALONGAN,PK,16:59:00,17:02:00,
51,BATANG,BTG,,17:11:00,
52,UJUNGNEGORO,UJN,,17:15:00,
53,KURIPAN,KRP,,17:24:00,
54,PLABUAN,PLB,,17:29:00,
55,KRENGSENG,KNS,,17:36:00,
56,WELERI,WLR,,17:40:00,
57,KALIBODRI,KBD,,17:47:00,
58,KALIWUNGU,KLN,,17:56:00,
59,MANGKANG,MKG,,18:00:00,
60,JERAKAH,JRK,,18:05:00,
61,SEMARANG PONCOL,SMC,,18:10:00,
62,SEMARANG TAWANG,SMT,18:15:00,18:25:00,
63,ALASTUA,ATA,,18:33:00,
64,BRUMBUNG,BBG,,18:38:00,
65,TEGOWANU,TGW,,18:44:00,
66,GUBUG,GUB,,18:49:00,
67,KARANGJATI,KGT,,18:58:00,
68,SEDADI,SDI,,19:04:00,
69,NGROMBO,NBO,19:09:00,19:11:00,
70,GAMBRINGAN,GBN,,19:14:00,
71,JAMBON,JBN,,19:22:00,
72,PANUNGGALAN,PNL,,19:26:00,
73,KRADENAN,KNN,,19:33:00,
74,SULUR,SL,,19:39:00,
75,DOPLANG,DPL,,19:44:00,
76,RANDUBLATUNG,RBG,,19:54:00,
77,WADU,WDU,,20:02:00,
78,KAPUAN,KPA,,20:06:00,
79,CEPU,CU,20:12:00,20:15:00,
80,TOBO,TBO,,20:22:00,
81,KALITIDU,KIT,,20:32:00,
82,BOJONEGORO,BJ,20:44:00,20:47:00,
83,KAPAS,KPS,,20:54:00,
84,SUMBERREJO,SRJ,,20:59:00,
85,BOWERNO,BWO,,21:08:00,
86,BABAT,BBT,,21:15:00,
87,GEMBONG,GEB,,21:19:00,
88,PUCUK,PC,,21:23:00,
89,SURABAYAN,SBN,,21:30:00,
90,LAMONGAN,LMG,21:37:00,21:40:00,
91,DUDUK,DD,,21:50:00,
92,CERME,CME,,21:57:00,
93,BENOWO,BNW,,22:01:00,
94,KANDANGAN,KDA,,22:05:00,
95,TANDES,TES,,22:08:00,
96,SURABAYA PASARTURI,SBI,22:15:00,22:25:00,
