No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,12:00:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,12:09:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,12:14:00,12:16:00,
7,BEKASI,BKS,12:27:00,12:29:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,12:35:00,// KA 6024 (KA 6024 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,12:42:00,
13,LEMAHABANG,LMB,,12:45:00,// KA 2522 (KA 2522 =)
14,KEDUNGGEDEH,KDH,,12:51:00,
15,KARAWANG,KW,12:56:00,12:58:00,
16,KLARI,KLI,,13:04:00,
17,KOSAMBI,KOS,,13:06:00,
18,DAWUAN,DWN,,13:10:00,
19,CIKAMPEK,CKP,,13:13:00,
20,TANJUNGRASA,TJS,,13:20:00,
21,PABUARAN,PAB,,13:23:00,
22,PRINGKASAP,PRI,,13:26:00,
23,PASIRBUNGUR,PAS,,13:29:00,
24,CIKAUM,CKM,,13:32:00,
25,PEGADENBARU,PGB,,13:37:00,
26,CIPUNEGARA,CRA,,13:41:00,
27,HAURGEULIS,HGL,,13:45:00,
28,CILEGEH,CLH,,13:51:00,
29,KADOKANGABUS,KAB,,13:56:00,
30,TERISI,TIS,,14:00:00,
31,TELAGASARI,TLS,,14:05:00,
32,JATIBARANG,JTB,,14:11:00,
33,KERTASEMAYA,KTM,,14:16:00,
34,ARJAWINANGUN,AWN,,14:25:00,
35,BANGODUWA,BDW,,14:28:00,
36,CANGKRING,CNK,,14:31:00,
37,CIREBON,CN,14:38:00,14:43:00,
38,CIREBON PRUJAKAN,CNP,,14:46:00,
39,WARUDUWUR,WDW,,14:53:00,
40,BABAKAN,BBK,,15:00:00,// KA 270 (KA 270 =)
41,LOSARI,LOS,,15:05:00,
42,TANJUNG,TGN,,15:10:00,
43,BREBES,BB,,15:21:00,
44,TEGAL,TG,15:30:00,15:32:00,
45,LARANGAN,LR,,15:37:00,
46,SURODADI,SD,,15:43:00,
47,PEMALANG,PML,15:51:00,15:53:00,
48,PETARUKAN,PTA,,15:58:00,
49,COMAL,CO,,16:03:00,
50,SRAGI,SRI,,16:06:00,
51,PEKALONGAN,PK,16:14:00,16:16:00,
52,BATANG,BTG,,16:24:00,
53,UJUNGNEGORO,UJN,,16:28:00,
54,KURIPAN,KRP,,16:36:00,
55,PLABUAN,PLB,,16:41:00,
56,KRENGSENG,KNS,,16:47:00,
57,WELERI,WLR,,16:50:00,
58,KALIBODRI,KBD,,16:56:00,
59,KALIWUNGU,KLN,,17:04:00,
60,MANGKANG,MKG,,17:07:00,
61,JERAKAH,JRK,,17:11:00,
62,SEMARANG PONCOL,SMC,,17:15:00,// KA 272 (KA 272 =)
63,SEMARANG TAWANG,SMT,17:20:00,,
