No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,19:55:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,20:04:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,20:09:00,
7,BEKASI,BKS,20:19:00,20:21:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,20:28:00,// KA 5158 (KA 5158 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,20:35:00,20:37:00,
13,LEMAHABANG,LMB,,20:41:00,
14,KEDUNGGEDEH,KDH,,20:46:00,
15,KARAWANG,KW,,20:50:00,
16,KLARI,KLI,,20:54:00,// KA 338 (KA 338 =)
17,KOSAMBI,KOS,,20:56:00,
18,DAWUAN,DWN,,21:00:00,
19,CIKAMPEK,CKP,,21:03:00,
20,TANJUNGRASA,TJS,,21:10:00,
21,PABUARAN,PAB,,21:13:00,
22,PRINGKASAP,PRI,,21:16:00,
23,PASIRBUNGUR,PAS,,21:19:00,
24,CIKAUM,CKM,,21:22:00,// KA 304 (KA 304 =)
25,PEGADENBARU,PGB,,21:27:00,
26,CIPUNEGARA,CRA,,21:31:00,
27,HAURGEULIS,HGL,,21:35:00,
28,CILEGEH,CLH,,21:41:00,
29,KADOKANGABUS,KAB,,21:46:00,
30,TERISI,TIS,,21:50:00,
31,TELAGASARI,TLS,,21:55:00,
32,JATIBARANG,JTB,,22:01:00,
33,KERTASEMAYA,KTM,,22:06:00,
34,ARJAWINANGUN,AWN,,22:15:00,
35,BANGODUWA,BDW,,22:19:00,
36,CANGKRING,CNK,,22:23:00,
37,CIREBON,CN,22:29:00,22:36:00,
38,CIREBON PRUJAKAN,CNP,,22:40:00,
39,WARUDUWUR,WDW,,22:47:00,
40,BABAKAN,BBK,,22:55:00,
41,LOSARI,LOS,,23:00:00,
42,TANJUNG,TGN,,23:05:00,
43,BREBES,BB,,23:17:00,
44,TEGAL,TG,23:26:00,23:48:00,= KA 4 (KA 4 //)
45,LARANGAN,LR,,23:54:00,// KA 2708 (KA 2708 =)
46,SURODADI,SD,,00:00:00,
47,PEMALANG,PML,,00:07:00,
48,PETARUKAN,PTA,,00:11:00,
49,COMAL,CO,,00:16:00,
50,SRAGI,SRI,,00:19:00,
51,PEKALONGAN,PK,00:27:00,00:30:00,
52,BATANG,BTG,,00:38:00,
53,UJUNGNEGORO,UJN,,00:41:00,
54,KURIPAN,KRP,,00:49:00,
55,PLABUAN,PLB,,00:54:00,
56,KRENGSENG,KNS,,01:00:00,
57,WELERI,WLR,,01:03:00,
58,KALIBODRI,KBD,,01:09:00,
59,KALIWUNGU,KLN,,01:17:00,
60,MANGKANG,MKG,,01:20:00,
61,JERAKAH,JRK,,01:24:00,
62,SEMARANG PONCOL,SMC,,01:28:00,
63,SEMARANG TAWANG,SMT,01:33:00,01:39:00,
64,ALASTUA,ATA,,01:47:00,
65,BRUMBUNG,BBG,,01:51:00,
66,TEGOWANU,TGW,,01:57:00,// KA 2524 (KA 2524 =)
67,GUBUG,GUB,,02:01:00,
68,KARANGJATI,KGT,,02:08:00,
69,SEDADI,SDI,,02:13:00,
70,NGROMBO,NBO,02:19:00,02:21:00,
71,GAMBRINGAN,GBN,,02:24:00,
72,JAMBON,JBN,,02:32:00,
73,PANUNGGALAN,PNL,,02:36:00,
74,KRADENAN,KNN,,02:43:00,
75,SULUR,SL,,02:49:00,
76,DOPLANG,DPL,,02:54:00,
77,RANDUBLATUNG,RBG,,03:05:00,
78,WADU,WDU,,03:13:00,
79,KAPUAN,KPA,,03:17:00,
80,CEPU,CU,03:22:00,03:25:00,
81,TOBO,TBO,,03:31:00,
82,KALITIDU,KIT,,03:40:00,
83,BOJONEGORO,BJ,03:51:00,03:54:00,
84,KAPAS,KPS,,04:00:00,
85,SUMBERREJO,SRJ,,04:05:00,
86,BOWERNO,BWO,,04:13:00,
87,BABAT,BBT,,04:20:00,
88,GEMBONG,GEB,,04:23:00,
89,PUCUK,PC,,04:26:00,// KA 444 (KA 444 =)
90,SURABAYAN,SBN,,04:31:00,
91,LAMONGAN,LMG,04:37:00,04:40:00,
92,DUDUK,DD,,04:48:00,
93,CERME,CME,,04:54:00,
94,BENOWO,BNW,,04:57:00,
95,KANDANGAN,KDA,,05:00:00,
96,TANDES,TES,,05:03:00,
97,SURABAYA PASARTURI,SBI,05:08:00,05:15:00,
