No.,station_name,station_code,arrival_time,departure_time,notes
1,CIKAMPEK,CKP,12:51:00,13:20:00,MENERUSKAN PERJALANAN KA 171
2,CIBUNGUR,CBR,,13:29:00,
3,SADANG,SAD,,-,
4,PURWAKARTA,PWK,13:40:00,13:43:00,
5,CIGANEA,CA,,13:52:00,
6,SUKATANI,SUT,,14:01:00,
7,PLERED,PLD,,14:06:00,
8,CISOMANG,CG,,-,
9,CIKADONGDONG,CD,,14:21:00,
10,RENDEH,RH,,14:25:00,
11,MASWATI,MSI,,14:30:00,
12,SASAKSAAT,SKT,,14:37:00,X KA 283 (KA 283 X)
13,CILAME,CLE,,14:45:00,
14,PADALARANG,PDL,,14:53:00,
15,GADOBANGKONG,GK,,-,
16,CIMAHI,CMI,14:59:00,15:01:00,
17,CIMINDI,CMD,,15:05:00,
18,ANDIR,AND,,15:07:00,
19,BANDUNG,BD,15:12:00,,
