No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,07:30:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,07:38:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,07:43:00,
7,BEKASI,BKS,07:53:00,07:55:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,08:02:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,08:09:00,
13,LEMAHABANG,LMB,,08:12:00,
14,KEDUNGGEDEH,KDH,,08:17:00,
15,KARAWANG,KW,,08:21:00,// KA 328 (KA 328 =)
16,KLARI,KLI,,08:25:00,
17,KOSAMBI,KOS,,08:27:00,
18,DAWUAN,DWN,,08:32:00,
19,CIKAMPEK,CKP,,08:36:00,
20,CIBUNGUR,CBR,,08:43:00,
21,SADANG,SAD,,-,
22,PURWAKARTA,PWK,08:53:00,08:55:00,
23,CIGANEA,CA,,09:04:00,
24,SUKATANI,SUT,,09:13:00,
25,PLERED,PLD,,09:18:00,
26,CISOMANG,CG,,-,
27,CIKADONGDONG,CD,,09:32:00,
28,RENDEH,RH,,09:35:30,
29,MASWATI,MSI,,09:40:00,
30,SASAKSAAT,SKT,,09:46:00,
31,CILAME,CLE,,09:54:00,
32,PADALARANG,PDL,,10:02:00,(KA 101 X)
33,GADOBANGKONG,GK,,-,
34,CIMAHI,CMI,10:08:00,10:10:00,
35,CIMINDI,CMD,,10:14:00,
36,ANDIR,AND,,10:16:00,
37,BANDUNG,BD,10:21:00,,
