No.,station_name,station_code,arrival_time,departure_time,notes
1,SOLOBALAPAN,SLO,,18:55:00,
2,PURWOSARI,PWS,,18:59:00,
3,GAWOK,GW,,19:03:00,
4,DELANGGU,DL,,19:07:00,
5,CEPER,CE,,19:10:30,
6,KLATEN,KT,19:17:00,19:19:00,
7,SROWOT,SWT,,19:25:00,
8,BRAMBANAN,BBN,,19:30:00,
9,MAGUWO,MGW,,19:35:00,
10,LEMPUYANGAN,LPN,,19:39:00,
11,YOGYAKARTA,YK,19:42:00,19:47:00,
12,PATUKAN,PTN,,19:52:00,
13,REWULU,RWL,,19:55:00,
14,SENTOLO,STL,,20:01:00,
15,WATES,WT,20:10:00,20:12:00,
16,KEDUNDANG,KDG,,20:18:00,
17,WOJO,WJ,,20:22:00,
18,JENAR,JN,,20:27:00,
19,KUTOARJO,KTA,20:37:00,20:40:00,
20,BUTUH,BTH,,20:45:00,
21,PREMBUN,PRB,,20:49:00,
22,KUTOWINANGUN,KWN,,20:53:00,
23,WONOSARI,WNS,,20:55:00,
24,KEBUMEN,KM,21:00:00,21:02:00,
25,SRUWENG,SRW,,21:09:00,
26,KARANGANYAR,KA,21:13:00,21:15:00,
27,GOMBONG,GB,,21:22:00,
28,IJO,IJ,,21:26:00,
29,TAMBAK,TBK,,21:29:00,
30,SUMPIUH,SPH,21:33:00,21:35:00,
31,KEMRANJEN,KJ,,21:39:00,
32,KROYA,KYA,21:45:00,21:47:00,
33,RANDEGAN,RDN,,21:54:00,
34,KEBASEN,KBS,,21:57:00,
35,NOTOG,NTG,,22:02:00,
36,PURWOKERTO,PWT,22:10:00,22:15:00,
37,KARANGGANDUL,KGD,,22:23:00,
38,KARANGSARI,KRR,,22:32:00,
39,PATUGURAN,PAT,,22:43:00,
40,KRETEK,KRT,,22:49:00,
41,BUMIAYU,BMA,,22:56:00,
42,LINGGAPURA,LG,,23:04:00,
43,PRUPUK,PPK,,23:14:00,
44,SONGGOM,SGG,,23:21:00,
45,LARANGAN,LRA,,23:24:00,
46,KETANGGUNGAN,KGG,,23:29:00,
47,CILEDUG,CLD,,23:38:00,
48,SINDANGLAUT,SDU,,23:47:00,
49,LUWUNG,LWG,,23:51:00,
50,CIREBON PRUJAKAN,CNP,,23:56:00,
51,CIREBON,CN,23:59:00,00:04:00,
52,CANGKRING,CNK,,00:10:00,
53,BANGODUWA,BDW,,00:13:00,
54,ARJAWINANGUN,AWN,,00:16:00,
55,KERTASEMAYA,KTM,,00:25:00,
56,JATIBARANG,JTB,00:31:00,00:33:00,
57,TELAGASARI,TLS,,00:40:00,
58,TERISI,TIS,,00:45:00,
59,KADOKANGABUS,KAB,,00:49:00,
60,CILEGEH,CLH,,00:54:00,
61,HAURGEULIS,HGL,01:01:00,01:03:00,
62,CIPUNEGARA,CRA,,01:08:00,
63,PEGADENBARU,PGB,,01:13:00,
64,CIKAUM,CKM,,01:18:00,
65,PASIRBUNGUR,PAS,,01:21:00,
66,PRINGKASAP,PRI,,01:25:00,
67,PABUARAN,PAB,,01:28:00,
68,TANJUNGRASA,TJS,,01:31:00,
69,CIKAMPEK,CKP,,01:38:00,
70,DAWUAN,DWN,,01:41:00,
71,KOSAMBI,KOS,,01:45:00,
72,KLARI,KLI,,01:47:00,
73,KARAWANG,KW,01:52:00,01:54:00,
74,KEDUNGGEDEH,KDH,,01:59:00,
75,LEMAHABANG,LMB,,02:05:00,
76,CIKARANG,CKR,,02:08:00,
77,TELAGA MURNI,TLM,,-,
78,CIBITUNG,CIT,,-,
79,TAMBUN,TB,,02:15:00,
80,BEKASITIMUR,BKST,,-,
81,BEKASI,BKS,02:21:00,02:23:00,
82,JATINEGARA,JNG,02:35:00,02:37:00,
83,PONDOKJATI,POK,,-,
84,KRAMAT,KMT,,-,
85,GANGSENTIONG,GST,,-,
86,PASARSENEN,PSE,02:47:00,,
