No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYA PASARTURI,SBI,,20:15:00,
2,TANDES,TES,,20:20:00,
3,KANDANGAN,KDA,,20:22:00,// KA 483 (KA 483 =)
4,BENOWO,BNW,,20:25:00,
5,CERME,CME,,20:28:00,
6,DUDUK,DD,,20:34:00,
7,LAMONGAN,LMG,20:43:00,20:45:00,
8,SURABAYAN,SBN,,20:51:00,
9,PUCUK,PC,,20:57:00,
10,GEMBONG,GEB,,21:00:00,
11,BABAT,BBT,,21:03:00,
12,BOWERNO,BWO,,21:09:00,
13,SUMBERREJO,SRJ,,21:17:00,
14,KAPAS,KPS,,21:21:00,
15,BOJONEGORO,BJ,21:27:00,21:29:00,
16,KALITIDU,KIT,,21:39:00,
17,TOBO,TBO,,21:48:00,
18,CEPU,CU,21:53:00,21:55:00,
19,KAPUAN,KPA,,22:00:00,
20,WADU,WDU,,22:04:00,
21,RANDUBLATUNG,RBG,,22:11:00,
22,DOPLANG,DPL,,22:20:00,
23,SULUR,SL,,22:25:00,
24,KRADENAN,KNN,,22:31:00,
25,PANUNGGALAN,PNL,,22:37:00,
26,JAMBON,JBN,,22:40:00,
27,GAMBRINGAN,GBN,,22:47:00,// KA 2535F JJ (KA 2535F JJ =)
28,NGROMBO,NBO,,22:49:00,
29,SEDADI,SDI,,22:52:00,
30,KARANGJATI,KGT,,22:57:00,
31,GUBUG,GUB,,23:04:00,
32,TEGOWANU,TGW,,23:08:00,
33,BRUMBUNG,BBG,,23:13:00,
34,ALASTUA,ATA,,23:17:00,
35,SEMARANG TAWANG,SMT,23:25:00,23:30:00,
36,SEMARANG PONCOL,SMC,,23:35:00,
37,JERAKAH,JRK,,23:39:00,
38,MANGKANG,MKG,,23:43:00,
39,KALIWUNGU,KLN,,23:47:00,
40,KALIBODRI,KBD,,23:55:00,
41,WELERI,WLR,,00:00:00,
42,KRENGSENG,KNS,,00:03:00,
43,PLABUAN,PLB,,00:09:00,
44,KURIPAN,KRP,,00:14:00,
45,UJUNGNEGORO,UJN,,00:22:00,
46,BATANG,BTG,,00:25:00,
47,PEKALONGAN,PK,00:33:00,00:35:00,
48,SRAGI,SRI,,00:44:00,
49,COMAL,CO,,00:47:00,
50,PETARUKAN,PTA,,00:53:00,
51,PEMALANG,PML,,00:57:00,
52,SURODADI,SD,,01:04:00,
53,LARANGAN,LR,,01:10:00,
54,TEGAL,TG,01:15:00,01:17:00,
55,BREBES,BB,,01:25:00,
56,TANJUNG,TGN,,01:36:00,
57,LOSARI,LOS,,01:41:00,
58,BABAKAN,BBK,,01:46:00,
59,WARUDUWUR,WDW,,01:53:00,
60,CIREBON PRUJAKAN,CNP,,01:59:00,
61,CIREBON,CN,02:02:00,02:07:00,
62,CANGKRING,CNK,,02:14:00,
63,BANGODUWA,BDW,,02:17:00,
64,ARJAWINANGUN,AWN,,02:20:00,
65,KERTASEMAYA,KTM,,02:29:00,
66,JATIBARANG,JTB,,02:34:00,
67,TELAGASARI,TLS,,02:40:00,
68,TERISI,TIS,,02:45:00,
69,KADOKANGABUS,KAB,,02:49:00,
70,CILEGEH,CLH,,02:54:00,
71,HAURGEULIS,HGL,,03:00:00,
72,CIPUNEGARA,CRA,,03:04:00,
73,PEGADENBARU,PGB,,03:09:00,
74,CIKAUM,CKM,,03:14:00,
75,PASIRBUNGUR,PAS,,03:18:00,
76,PRINGKASAP,PRI,,03:22:00,
77,PABUARAN,PAB,,03:26:00,
78,TANJUNGRASA,TJS,,03:29:00,
79,CIKAMPEK,CKP,,03:36:00,
80,DAWUAN,DWN,,03:39:00,
81,KOSAMBI,KOS,,03:43:00,
82,KLARI,KLI,,03:45:00,
83,KARAWANG,KW,,03:49:00,
84,KEDUNGGEDEH,KDH,,03:53:00,
85,LEMAHABANG,LMB,,03:59:00,
86,CIKARANG,CKR,,04:02:00,
87,TELAGA MURNI,TLM,,-,
88,CIBITUNG,CIT,,-,
89,TAMBUN,TB,,04:08:00,
90,BEKASITIMUR,BKST,,-,
91,BEKASI,BKS,04:14:00,04:16:00,
92,JATINEGARA,JNG,04:28:00,04:30:00,
93,MATRAMAN,MTR,,-,
94,MANGGARAI,MRI,,04:35:00,
95,CIKINI,CKI,,-,
96,GONDANGDIA,GDD,,-,
97,GAMBIR,GMR,04:45:00,,
