No.,station_name,station_code,arrival_time,departure_time,notes
1,PASARSENEN,PSE,,09:15:00,
2,GANGSENTIONG,GST,,-,
3,KRAMAT,KMT,,-,
4,PONDOKJATI,POK,,-,
5,JATINEGARA,JNG,,09:25:00,
6,BEKASI,BKS,09:37:00,09:39:00,
7,BEKASITIMUR,BKST,,-,
8,TAMBUN,TB,,09:46:00,
9,CIBITUNG,CIT,,-,
10,TELAGA MURNI,TLM,,-,
11,CIKARANG,CKR,09:55:00,10:01:00,= KA 138 (KA 138 //)
12,LEMAHABANG,LMB,,10:05:00,
13,KEDUNGGEDEH,KDH,,10:12:00,
14,KARAWANG,KW,,10:17:00,
15,KLARI,KLI,,10:22:00,
16,KOSAMBI,KOS,,10:25:00,
17,DAWUAN,DWN,,10:30:00,
18,CIKAMPEK,CKP,10:34:00,10:36:00,
19,TANJUNGRASA,TJS,,10:45:00,
20,PABUARAN,PAB,,10:49:00,
21,PRINGKASAP,PRI,,10:53:00,
22,PASIRBUNGUR,PAS,,10:58:00,
23,CIKAUM,CKM,,11:02:00,
24,PEGADENBARU,PGB,11:10:00,11:12:00,
25,CIPUNEGARA,CRA,,11:19:00,
26,HAURGEULIS,HGL,11:25:00,11:30:00,
27,CILEGEH,CLH,,11:41:00,
28,KADOKANGABUS,KAB,,11:48:00,
29,TERISI,TIS,,11:54:00,
30,TELAGASARI,TLS,,12:02:00,
31,JATIBARANG,JTB,12:13:00,12:30:00,= KA 40 (KA 40 //)
32,KERTASEMAYA,KTM,,12:37:00,
33,ARJAWINANGUN,AWN,12:49:00,12:51:00,
34,BANGODUWA,BDW,,12:57:00,
35,CANGKRING,CNK,,13:01:00,
36,CIREBON,CN,,13:07:00,
37,CIREBON PRUJAKAN,CNP,13:11:00,13:18:00,
38,WARUDUWUR,WDW,,13:28:00,
39,BABAKAN,BBK,13:40:00,13:42:00,
40,LOSARI,LOS,,13:51:00,
41,TANJUNG,TGN,14:00:00,14:20:00,= KA 100 (KA 100 //)
42,BREBES,BB,14:38:00,14:40:00,
43,TEGAL,TG,14:52:00,14:55:00,
44,LARANGAN,LR,,15:02:00,
45,SURODADI,SD,,15:10:00,
46,PEMALANG,PML,15:20:00,15:22:00,
47,PETARUKAN,PTA,,15:28:00,
48,COMAL,CO,,15:35:00,
49,SRAGI,SRI,,15:38:00,
50,PEKALONGAN,PK,15:47:00,15:50:00,
51,BATANG,BTG,,15:59:00,
52,UJUNGNEGORO,UJN,,16:03:00,
53,KURIPAN,KRP,,16:12:00,
54,PLABUAN,PLB,,16:18:00,
55,KRENGSENG,KNS,,16:25:00,
56,WELERI,WLR,16:30:00,16:32:00,
57,KALIBODRI,KBD,,16:41:00,
58,KALIWUNGU,KLN,,16:50:00,
59,MANGKANG,MKG,,16:55:00,
60,JERAKAH,JRK,,17:00:00,
61,SEMARANG PONCOL,SMC,17:07:00,17:22:00,= KA 24 (KA 24 //)
62,SEMARANG TAWANG,SMT,,17:27:00,
63,ALASTUA,ATA,,17:35:00,
64,BRUMBUNG,BBG,,17:40:00,
65,TEGOWANU,TGW,,17:47:00,
66,GUBUG,GUB,,17:53:00,
67,KARANGJATI,KGT,,18:03:00,
68,SEDADI,SDI,,18:10:00,
69,NGROMBO,NBO,18:17:00,18:20:00,
70,GAMBRINGAN,GBN,,18:23:00,
71,JAMBON,JBN,,18:32:00,
72,PANUNGGALAN,PNL,,18:36:00,
73,KRADENAN,KNN,,18:44:00,
74,SULUR,SL,,18:51:00,
75,DOPLANG,DPL,,18:57:00,
76,RANDUBLATUNG,RBG,19:10:00,19:12:00,
77,WADU,WDU,,19:24:00,
78,KAPUAN,KPA,,19:30:00,
79,CEPU,CU,19:37:00,19:40:00,
80,TOBO,TBO,,19:49:00,
81,KALITIDU,KIT,,19:59:00,
82,BOJONEGORO,BJ,20:12:00,20:15:00,
83,KAPAS,KPS,,20:22:00,
84,SUMBERREJO,SRJ,,20:28:00,
85,BOWERNO,BWO,,20:38:00,
86,BABAT,BBT,20:47:00,20:49:00,
87,GEMBONG,GEB,,20:56:00,
88,PUCUK,PC,,21:00:00,
89,SURABAYAN,SBN,,21:07:00,
90,LAMONGAN,LMG,21:15:00,21:17:00,
91,DUDUK,DD,,21:28:00,
92,CERME,CME,,21:36:00,
93,BENOWO,BNW,,21:40:00,
94,KANDANGAN,KDA,,21:44:00,
95,TANDES,TES,,21:47:00,
96,SURABAYA PASARTURI,SBI,21:53:00,,
