No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,20:55:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,21:04:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,21:09:00,
7,BEKASI,BKS,21:19:00,21:21:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,21:27:00,// KA 5168 (KA 5168 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,21:33:00,
13,LEMAHABANG,LMB,,21:36:00,
14,KEDUNGGEDEH,KDH,,21:42:00,
15,KARAWANG,KW,,21:46:00,
16,KLARI,KLI,,21:50:00,
17,KOSAMBI,KOS,,21:52:00,
18,DAWUAN,DWN,,21:56:00,
19,CIKAMPEK,CKP,,21:59:00,
20,TANJUNGRASA,TJS,,22:05:00,
21,PABUARAN,PAB,,22:08:00,
22,PRINGKASAP,PRI,,22:11:00,
23,PASIRBUNGUR,PAS,,22:14:00,
24,CIKAUM,CKM,,22:17:00,
25,PEGADENBARU,PGB,,22:22:00,
26,CIPUNEGARA,CRA,,22:26:00,
27,HAURGEULIS,HGL,,22:30:00,
28,CILEGEH,CLH,,22:36:00,// KA 304 (KA 304 =)
29,KADOKANGABUS,KAB,,22:41:00,
30,TERISI,TIS,,22:45:00,
31,TELAGASARI,TLS,,22:50:00,
32,JATIBARANG,JTB,,22:56:00,
33,KERTASEMAYA,KTM,,23:01:00,
34,ARJAWINANGUN,AWN,,23:10:00,
35,BANGODUWA,BDW,,23:13:00,
36,CANGKRING,CNK,,23:16:00,
37,CIREBON,CN,23:21:00,23:26:00,
38,CIREBON PRUJAKAN,CNP,,23:29:00,
39,LUWUNG,LWG,,23:34:00,
40,SINDANGLAUT,SDU,,23:38:00,
41,CILEDUG,CLD,,23:47:00,
42,KETANGGUNGAN,KGG,,23:56:00,
43,LARANGAN,LRA,,00:01:00,
44,SONGGOM,SGG,,00:04:00,
45,PRUPUK,PPK,,00:11:00,
46,LINGGAPURA,LG,,00:21:00,
47,BUMIAYU,BMA,,00:29:00,
48,KRETEK,KRT,,00:36:00,
49,PATUGURAN,PAT,,00:42:00,
50,KARANGSARI,KRR,,00:53:00,
51,KARANGGANDUL,KGD,,01:01:00,
52,PURWOKERTO,PWT,01:09:00,01:14:00,
53,NOTOG,NTG,,01:22:00,
54,KEBASEN,KBS,,01:27:00,
55,RANDEGAN,RDN,,01:30:00,
56,KROYA,KYA,01:37:00,01:57:00,
