No.,station_name,station_code,arrival_time,departure_time,notes
1,PURWOKERTO,PWT,,06:45:00,
2,NOTOG,NTG,,06:54:00,
3,KEBASEN,KBS,,06:59:00,
4,RANDEGAN,RDN,,07:02:00,
5,KROYA,KYA,07:09:00,07:12:00,
6,KEMRANJEN,KJ,,07:19:00,
7,SUMPIUH,SPH,07:24:00,07:26:00,
8,TAMBAK,TBK,,07:31:00,
9,IJO,IJ,,07:34:00,
10,GOMBONG,GB,07:40:00,07:42:00,
11,KARANGANYAR,KA,07:50:00,07:52:00,
12,SRUWENG,SRW,,07:55:00,
13,KEBUMEN,KM,08:02:00,08:04:00,
14,WONOSARI,WNS,,08:09:00,
15,KUTOWINANGUN,KWN,08:13:00,08:15:00,
16,PREMBUN,PRB,,08:21:00,
17,BUTUH,BTH,,08:25:00,
18,KUTOARJO,KTA,08:30:00,08:35:00,
19,JENAR,JN,,08:46:00,
20,WOJO,WJ,,08:51:00,
21,KEDUNDANG,KDG,,08:56:00,
22,WATES,WT,09:01:00,09:03:00,
23,SENTOLO,STL,,09:12:00,
24,REWULU,RWL,,09:19:00,
25,PATUKAN,PTN,,09:22:00,
26,YOGYAKARTA,YK,,09:27:00,
27,LEMPUYANGAN,LPN,09:31:00,09:36:00,
28,MAGUWO,MGW,,09:42:00,
29,BRAMBANAN,BBN,,09:47:00,
30,SROWOT,SWT,,09:51:00,
31,KLATEN,KT,09:57:00,09:59:00,
32,CEPER,CE,,10:06:00,
33,DELANGGU,DL,,10:10:00,
34,GAWOK,GW,,10:14:00,
35,PURWOSARI,PWS,10:20:00,10:23:00,
36,SOLOBALAPAN,SLO,,10:27:00,
37,SOLOJEBRES,SK,,10:31:00,
38,PALUR,PL,,10:33:30,
39,KEMIRI,KMR,,10:36:00,
40,MASARAN,MSR,,10:41:00,
41,SRAGEN,SR,10:49:00,10:51:00,
42,KEBONROMO,KRO,,10:57:00,
43,KEDUNGBANTENG,KDB,,11:01:00,
44,WALIKUKUN,WK,,11:09:00,
45,KEDUNGGALAR,KG,,11:14:00,
46,NGAWI,NGW,11:20:00,11:22:00,
47,GENENG,GG,,11:28:00,
48,MAGETAN,MAG,,11:33:00,
49,MADIUN,MN,11:41:00,11:46:00,
50,BABADAN,BBD,,11:53:00,
51,CARUBAN,CRB,12:00:00,12:02:00,
52,SARADAN,SRD,,12:09:00,
53,BAGOR,BGR,,12:19:00,
54,NGANJUK,NJ,12:25:00,12:27:00,
55,SUKOMORO,SKM,,12:32:00,
56,BARON,BRN,,12:38:00,
57,KERTOSONO,KTS,12:44:00,12:47:00,
58,SEMBUNG,SMB,,12:53:00,
59,JOMBANG,JG,13:00:00,13:03:00,
60,PETERONGAN,PTR,,-,
61,SUMOBITO,SBO,,13:12:00,
62,CURAHMALANG,CRM,,-,
63,MOJOKERTO,MR,13:21:00,13:23:00,
64,TARIK,TRK,,13:30:00,
65,KEDINDING,KDN,,-,
66,KRIAN,KRN,,13:35:00,
67,BOHARAN,BH,,-,
68,SEPANJANG,SPJ,,13:43:00,
69,WONOKROMO,WO,13:49:00,13:53:00,(KA 251 X)
70,NGAGEL,NGA,,-,
71,SURABAYAGUBENG,SGU,14:00:00,14:45:00,
