No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG PONCOL,SMC,,08:40:00,
2,JERAKAH,JRK,,08:47:00,
3,MANGKANG,MKG,,08:52:00,
4,KALIWUNGU,KLN,,08:57:00,
5,KALIBODRI,KBD,,09:05:00,
6,WELERI,WLR,09:12:00,09:14:00,
7,KRENGSENG,KNS,,09:19:00,
8,PLABUAN,PLB,,09:27:00,
9,KURIPAN,KRP,,09:32:00,
10,UJUNGNEGORO,UJN,,09:40:00,
11,BATANG,BTG,09:45:00,09:47:00,
12,PEKALONGAN,PK,09:57:00,10:00:00,
13,SRAGI,SRI,,10:10:00,
14,COMAL,CO,,10:13:00,
15,PETARUKAN,PTA,,10:20:00,
16,PEMALANG,PML,10:26:00,10:28:00,
17,SURODADI,SD,,10:37:00,
18,LARANGAN,LR,,10:44:00,
19,TEGAL,TG,10:50:00,10:55:00,
20,BREBES,BB,11:07:00,,
