No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYA PASARTURI,SBI,,23:00:00,
2,TANDES,TES,,23:06:00,
3,KANDANGAN,KDA,,23:08:00,
4,BENOWO,BNW,,23:12:00,
5,CERME,CME,,23:16:00,
6,DUDUK,DD,,23:24:00,
7,LAMONGAN,LMG,23:34:00,23:37:00,
8,SURABAYAN,SBN,,23:43:00,
9,PUCUK,PC,,23:49:00,
10,GEMBONG,GEB,,23:53:00,
11,BABAT,BBT,23:59:00,00:02:00,
12,BOWERNO,BWO,,00:10:00,
13,SUMBERREJO,SRJ,,00:19:00,
14,KAPAS,KPS,,00:25:00,
15,BOJONEGORO,BJ,00:32:00,00:35:00,
16,KALITIDU,KIT,,00:46:00,
17,TOBO,TBO,,00:56:00,
18,CEPU,CU,01:03:00,01:06:00,// KA 2525(KA 2525=)
19,KAPUAN,KPA,,01:11:00,
20,WADU,WDU,,01:15:00,
21,RANDUBLATUNG,RBG,,01:23:00,
22,DOPLANG,DPL,,01:32:00,
23,SULUR,SL,,01:38:00,
24,KRADENAN,KNN,,01:44:00,
25,PANUNGGALAN,PNL,,01:51:00,
26,JAMBON,JBN,,01:55:00,
27,GAMBRINGAN,GBN,,02:03:00,
28,NGROMBO,NBO,02:06:00,02:08:00,
29,SEDADI,SDI,,02:14:00,
30,KARANGJATI,KGT,,02:20:00,
31,GUBUG,GUB,,02:30:00,
32,TEGOWANU,TGW,,02:35:00,
33,BRUMBUNG,BBG,,02:41:00,
34,ALASTUA,ATA,,02:46:00,
35,SEMARANG TAWANG,SMT,,02:54:00,
36,SEMARANG PONCOL,SMC,03:00:00,03:05:00,
37,JERAKAH,JRK,,03:11:00,
38,MANGKANG,MKG,,03:16:00,
39,KALIWUNGU,KLN,,03:21:00,
40,KALIBODRI,KBD,,03:30:00,
41,WELERI,WLR,03:38:00,03:40:00,
42,KRENGSENG,KNS,,03:46:00,
43,PLABUAN,PLB,,03:53:00,
44,KURIPAN,KRP,,03:59:00,
45,UJUNGNEGORO,UJN,,04:07:00,
46,BATANG,BTG,,04:10:00,// KA 2535F JJ (KA 2535F JJ =)
47,PEKALONGAN,PK,04:18:00,04:21:00,
48,SRAGI,SRI,,04:30:00,
49,COMAL,CO,,04:33:00,
50,PETARUKAN,PTA,,04:40:00,
51,PEMALANG,PML,,04:45:00,
52,SURODADI,SD,,04:53:00,
53,LARANGAN,LR,,05:00:00,
54,TEGAL,TG,05:06:00,05:09:00,
55,BREBES,BB,05:20:00,05:22:00,
56,TANJUNG,TGN,05:39:00,05:41:00,
57,LOSARI,LOS,,05:48:00,
58,BABAKAN,BBK,05:55:00,05:57:00,
59,WARUDUWUR,WDW,,06:07:00,
60,CIREBON PRUJAKAN,CNP,06:15:00,06:20:00,
61,CIREBON,CN,,06:24:00,
62,CANGKRING,CNK,,06:30:00,
63,BANGODUWA,BDW,,06:33:00,
64,ARJAWINANGUN,AWN,,06:37:00,
65,KERTASEMAYA,KTM,,06:47:00,
66,JATIBARANG,JTB,,06:53:00,// KA 301 (KA 301 =)
67,TELAGASARI,TLS,,07:00:00,
68,TERISI,TIS,,07:06:00,
69,KADOKANGABUS,KAB,,07:10:00,
70,CILEGEH,CLH,,07:15:00,
71,HAURGEULIS,HGL,07:23:00,07:25:00,
72,CIPUNEGARA,CRA,,07:31:00,
73,PEGADENBARU,PGB,07:37:00,07:39:00,
74,CIKAUM,CKM,,07:47:00,
75,PASIRBUNGUR,PAS,,07:51:00,
76,PRINGKASAP,PRI,,07:55:00,
77,PABUARAN,PAB,,07:59:00,
78,TANJUNGRASA,TJS,,08:02:00,
79,CIKAMPEK,CKP,,08:09:00,
80,DAWUAN,DWN,,08:13:00,
81,KOSAMBI,KOS,,08:18:00,
82,KLARI,KLI,,08:21:00,
83,KARAWANG,KW,,08:26:00,
84,KEDUNGGEDEH,KDH,,08:30:00,
85,LEMAHABANG,LMB,,08:36:00,
86,CIKARANG,CKR,,08:39:00,// KA 303 (KA 303 =)
87,TELAGA MURNI,TLM,,-,
88,CIBITUNG,CIT,,-,
89,TAMBUN,TB,,08:46:00,
90,BEKASITIMUR,BKST,,-,
91,BEKASI,BKS,08:53:00,08:55:00,
92,JATINEGARA,JNG,09:08:00,09:10:00,
93,PONDOKJATI,POK,,-,
94,KRAMAT,KMT,,-,
95,GANGSENTIONG,GST,,-,
96,PASARSENEN,PSE,09:20:00,,
