No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,22:50:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,22:59:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,23:04:00,
7,BEKASI,BKS,23:15:00,23:17:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,23:23:00,// KA 5186 (KA 5186 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,23:30:00,23:32:00,
13,LEMAHABANG,LMB,,23:36:00,
14,KEDUNGGEDEH,KDH,,23:42:00,
15,KARAWANG,KW,,23:46:00,
16,KLARI,KLI,,23:51:00,
17,KOSAMBI,KOS,,23:53:00,
18,DAWUAN,DWN,,23:57:00,
19,CIKAMPEK,CKP,,00:00:00,
20,TANJUNGRASA,TJS,,00:07:00,
21,PABUARAN,PAB,,00:10:00,
22,PRINGKASAP,PRI,,00:13:00,
23,PASIRBUNGUR,PAS,,00:17:00,
24,CIKAUM,CKM,,00:20:00,
25,PEGADENBARU,PGB,,00:25:00,
26,CIPUNEGARA,CRA,,00:29:00,
27,HAURGEULIS,HGL,,00:33:00,
28,CILEGEH,CLH,,00:40:00,
29,KADOKANGABUS,KAB,,00:45:00,
30,TERISI,TIS,,00:49:00,
31,TELAGASARI,TLS,,00:55:00,
32,JATIBARANG,JTB,,01:01:00,
33,KERTASEMAYA,KTM,,01:07:00,
34,ARJAWINANGUN,AWN,,01:17:00,
35,BANGODUWA,BDW,,01:21:00,
36,CANGKRING,CNK,,01:25:00,
37,CIREBON,CN,01:32:00,01:37:00,
38,CIREBON PRUJAKAN,CNP,,01:40:00,
39,LUWUNG,LWG,,01:45:00,
40,SINDANGLAUT,SDU,,01:50:00,
41,CILEDUG,CLD,,01:59:00,
42,KETANGGUNGAN,KGG,,02:09:00,
43,LARANGAN,LRA,,02:15:00,
44,SONGGOM,SGG,,02:19:00,
45,PRUPUK,PPK,,02:27:00,
46,LINGGAPURA,LG,,02:37:00,
47,BUMIAYU,BMA,,02:45:00,
48,KRETEK,KRT,,02:52:00,
49,PATUGURAN,PAT,,02:58:00,
50,KARANGSARI,KRR,,03:08:00,
51,KARANGGANDUL,KGD,,03:16:00,
52,PURWOKERTO,PWT,03:24:00,03:29:00,
53,NOTOG,NTG,,03:37:00,
54,KEBASEN,KBS,,03:42:00,
55,RANDEGAN,RDN,,03:45:00,
56,KROYA,KYA,03:52:00,03:54:00,
57,KEMRANJEN,KJ,,04:00:00,
58,SUMPIUH,SPH,,04:03:00,
59,TAMBAK,TBK,,04:06:00,
60,IJO,IJ,,04:09:00,
61,GOMBONG,GB,,04:13:00,
62,KARANGANYAR,KA,,04:18:00,
63,SRUWENG,SRW,,04:20:00,
64,KEBUMEN,KM,04:27:00,04:29:00,
65,WONOSARI,WNS,,04:34:00,
66,KUTOWINANGUN,KWN,,04:36:00,
67,PREMBUN,PRB,,04:40:00,
68,BUTUH,BTH,,04:44:00,
69,KUTOARJO,KTA,04:49:00,04:54:00,
70,JENAR,JN,,05:03:00,
71,WOJO,WJ,,05:08:00,
72,KEDUNDANG,KDG,,05:12:00,
73,WATES,WT,,05:16:00,
74,SENTOLO,STL,,05:24:00,
75,REWULU,RWL,,05:31:00,
76,PATUKAN,PTN,,05:34:00,
77,YOGYAKARTA,YK,05:39:00,05:44:00,
78,LEMPUYANGAN,LPN,,05:48:00,
79,MAGUWO,MGW,,05:53:00,// KA 2750F JJ (KA 2750F JJ =)
80,BRAMBANAN,BBN,,05:58:00,
81,SROWOT,SWT,,06:01:00,
82,KLATEN,KT,06:06:00,06:08:00,// KA 150 (KA 150 =)
83,CEPER,CE,,06:15:00,
84,DELANGGU,DL,,06:19:00,
85,GAWOK,GW,,06:22:00,
86,PURWOSARI,PWS,,06:26:00,
87,SOLOBALAPAN,SLO,06:30:00,,
