No.,station_name,station_code,arrival_time,departure_time,notes
1,SOLOBALAPAN,SLO,,08:30:00,
2,PURWOSARI,PWS,,08:34:00,
3,GAWOK,GW,,08:38:00,
4,DELANGGU,DL,,08:41:00,
5,CEPER,CE,,08:45:00,
6,KLATEN,KT,08:52:00,08:54:00,
7,SROWOT,SWT,,08:59:00,
8,BRAMBANAN,BBN,,09:02:30,
9,MAGUWO,MGW,,09:07:00,
10,LEMPUYANGAN,LPN,,09:11:00,
11,YOGYAKARTA,YK,09:15:00,09:18:00,
12,PATUKAN,PTN,,09:23:00,
13,REWULU,RWL,,09:26:00,
14,SENTOLO,STL,,09:32:00,
15,WATES,WT,,09:39:00,
16,KEDUNDANG,KDG,,09:43:00,
17,WOJO,WJ,,09:47:00,
18,JENAR,JN,,09:52:00,
19,KUTOARJO,KTA,,10:01:00,
20,BUTUH,BTH,,10:05:00,
21,PREMBUN,PRB,,10:08:30,
22,KUTOWINANGUN,KWN,,10:12:30,
23,WONOSARI,WNS,,10:14:30,
24,KEBUMEN,KM,,10:17:00,// KA 291 (KA 291 =)
25,SRUWENG,SRW,,10:22:00,
26,KARANGANYAR,KA,,10:24:00,
27,GOMBONG,GB,,10:29:00,
28,IJO,IJ,,10:33:00,
29,TAMBAK,TBK,,10:36:00,
30,SUMPIUH,SPH,,10:39:00,
31,KEMRANJEN,KJ,,10:42:00,
32,KROYA,KYA,,10:46:00,
33,RANDEGAN,RDN,,10:51:00,
34,KEBASEN,KBS,,10:54:00,
35,NOTOG,NTG,,10:59:00,
36,PURWOKERTO,PWT,11:07:00,11:10:00,
37,KARANGGANDUL,KGD,,11:19:00,
38,KARANGSARI,KRR,,11:28:00,
39,PATUGURAN,PAT,,11:39:00,
40,KRETEK,KRT,,11:45:00,
41,BUMIAYU,BMA,,11:52:00,// KA 103 (KA 103 =)
42,LINGGAPURA,LG,,12:00:00,
43,PRUPUK,PPK,,12:10:00,
44,SONGGOM,SGG,,12:17:00,
45,LARANGAN,LRA,,12:20:00,
46,KETANGGUNGAN,KGG,,12:25:00,
47,CILEDUG,CLD,,12:34:00,
48,SINDANGLAUT,SDU,,12:43:00,
49,LUWUNG,LWG,,12:47:00,
50,CIREBON PRUJAKAN,CNP,,12:52:00,
51,CIREBON,CN,12:55:00,12:58:00,
52,CANGKRING,CNK,,13:05:00,
53,BANGODUWA,BDW,,13:08:00,
54,ARJAWINANGUN,AWN,,13:11:00,
55,KERTASEMAYA,KTM,,13:20:00,
56,JATIBARANG,JTB,,13:25:00,
57,TELAGASARI,TLS,,13:31:00,
58,TERISI,TIS,,13:36:00,
59,KADOKANGABUS,KAB,,13:40:00,
60,CILEGEH,CLH,,13:45:00,
61,HAURGEULIS,HGL,,13:51:00,
62,CIPUNEGARA,CRA,,13:55:00,// KA 2703 (KA 2703 =)
63,PEGADENBARU,PGB,,13:59:00,
64,CIKAUM,CKM,,14:04:00,
65,PASIRBUNGUR,PAS,,14:07:00,
66,PRINGKASAP,PRI,,14:10:00,
67,PABUARAN,PAB,,14:13:00,
68,TANJUNGRASA,TJS,,14:16:00,
69,CIKAMPEK,CKP,,14:23:00,
70,DAWUAN,DWN,,14:26:00,
71,KOSAMBI,KOS,,14:31:00,
72,KLARI,KLI,,14:33:00,
73,KARAWANG,KW,,14:37:00,// KA 2521 (KA 2521 =)
74,KEDUNGGEDEH,KDH,,14:41:00,// KA 331 (KA 331 =)
75,LEMAHABANG,LMB,,14:46:00,
76,CIKARANG,CKR,,14:49:00,
77,TELAGA MURNI,TLM,,-,
78,CIBITUNG,CIT,,-,
79,TAMBUN,TB,,14:55:00,// KA 5553 (KA 5553 =)
80,BEKASITIMUR,BKST,,-,
81,BEKASI,BKS,,15:00:00,
82,JATINEGARA,JNG,,15:10:00,
83,MATRAMAN,MTR,,-,
84,MANGGARAI,MRI,,15:15:00,
85,CIKINI,CKI,,-,
86,GONDANGDIA,GDD,,-,
