No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,19:10:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,19:19:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,19:24:00,
7,BEKASI,BKS,19:35:00,19:37:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,19:44:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,19:52:00,
13,LEMAHABANG,LMB,,19:55:00,
14,KEDUNGGEDEH,KDH,,20:00:00,
15,KARAWANG,KW,,20:04:00,// KA 304 (KA 304 =)
16,KLARI,KLI,,20:08:00,
17,KOSAMBI,KOS,,20:10:00,
18,DAWUAN,DWN,,20:14:00,
19,CIKAMPEK,CKP,,20:17:00,
20,TANJUNGRASA,TJS,,20:24:00,
21,PABUARAN,PAB,,20:27:00,
22,PRINGKASAP,PRI,,20:30:00,
23,PASIRBUNGUR,PAS,,20:34:00,
24,CIKAUM,CKM,,20:37:00,
25,PEGADENBARU,PGB,,20:42:00,
26,CIPUNEGARA,CRA,,20:46:00,
27,HAURGEULIS,HGL,20:51:00,20:53:00,
28,CILEGEH,CLH,,21:00:00,
29,KADOKANGABUS,KAB,,21:05:00,
30,TERISI,TIS,,21:09:00,
31,TELAGASARI,TLS,,21:14:00,
32,JATIBARANG,JTB,21:21:00,21:23:00,
33,KERTASEMAYA,KTM,,21:29:00,
34,ARJAWINANGUN,AWN,,21:38:00,
35,BANGODUWA,BDW,,21:41:00,
36,CANGKRING,CNK,,21:44:00,
37,CIREBON,CN,21:51:00,22:10:00,= KA 42 (KA 42 //)
38,CIREBON PRUJAKAN,CNP,,22:13:00,
39,LUWUNG,LWG,,22:18:00,
40,SINDANGLAUT,SDU,,22:22:00,
41,CILEDUG,CLD,22:32:00,22:34:00,
42,KETANGGUNGAN,KGG,22:46:00,22:48:00,
43,LARANGAN,LRA,,22:55:00,
44,SONGGOM,SGG,,22:58:00,
45,PRUPUK,PPK,,23:06:00,
46,LINGGAPURA,LG,,23:16:00,
47,BUMIAYU,BMA,23:25:00,23:27:00,
48,KRETEK,KRT,,23:35:00,
49,PATUGURAN,PAT,,23:41:00,
50,KARANGSARI,KRR,,23:52:00,
51,KARANGGANDUL,KGD,,00:00:00,
52,PURWOKERTO,PWT,00:08:00,,
