No.,station_name,station_code,arrival_time,departure_time,notes
1,GARUT,GRT,,06:05:00,
2,WANARAJA,WNR,,06:18:00,
3,PASIRJENGKOL,PSJ,,06:23:00,
4,CIBATU,CB,06:32:00,06:34:00,
5,LEUWIGOONG,LO,,-,
6,KARANGSARI,KRAI,,06:44:00,
7,LELES,LL,06:50:00,06:52:00,
8,LEBAKJERO,LBJ,,07:03:00,
9,NAGREG,NG,07:12:00,07:18:00,"X KA 78, // KA 351 (KA 78 X, KA 351 =)"
10,CICALENGKA,CCL,,07:31:00,
11,HAURPUGUR,HRP,,07:34:00,
12,RANCAEKEK,RCK,,07:39:00,
13,CIMEKAR,CMK,,-,
14,GEDEBAGE,GDB,,07:45:00,
15,KIARACONDONG,KAC,07:52:00,07:54:00,
16,CIKUDAPATEUH,CTH,,-,
17,BANDUNG,BD,08:04:00,08:08:00,
18,ANDIR,AND,,08:13:00,
19,CIMINDI,CMD,,08:15:00,
20,CIMAHI,CMI,08:19:00,08:21:00,// KA 361 (KA 361 =)
21,GADOBANGKONG,GK,,-,
22,PADALARANG,PDL,,08:29:00,
23,CILAME,CLE,,08:38:00,
24,SASAKSAAT,SKT,,08:46:00,
25,MASWATI,MSI,08:53:00,08:59:00,X KA 130 (KA 130 X)
26,RENDEH,RH,,09:05:00,
27,CIKADONGDONG,CD,,09:09:00,
28,CISOMANG,CG,,-,
29,PLERED,PLD,,09:23:00,
30,SUKATANI,SUT,,09:28:00,
31,CIGANEA,CA,,09:37:00,
32,PURWAKARTA,PWK,09:46:00,09:51:00,
33,SADANG,SAD,,-,
34,CIBUNGUR,CBR,,10:03:00,
35,CIKAMPEK,CKP,10:12:00,10:14:00,
36,DAWUAN,DWN,,10:18:00,
37,KOSAMBI,KOS,,10:23:00,
38,KLARI,KLI,,10:26:00,
39,KARAWANG,KW,10:32:00,10:34:00,
40,KEDUNGGEDEH,KDH,,10:40:00,
41,LEMAHABANG,LMB,,10:47:00,
42,CIKARANG,CKR,10:51:00,10:53:00,
43,TELAGA MURNI,TLM,,-,
44,CIBITUNG,CIT,,-,
45,TAMBUN,TB,,11:02:00,
46,BEKASITIMUR,BKST,,-,
47,BEKASI,BKS,11:08:00,11:10:00,
48,JATINEGARA,JNG,11:23:00,11:25:00,
49,PONDOKJATI,POK,,-,
50,KRAMAT,KMT,,-,
51,GANGSENTIONG,GST,,-,
52,PASARSENEN,PSE,11:35:00,,
