0,1,2,3,4
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Semarang Poncol (SMC),,11:50:00,
2,Jerakah (JRK),Ls,11:56:00,
3,Mangkang (MKG),Ls,12:00:00,
4,Kaliwungu (KLN),Ls,12:03:00,
5,Kalibodri (KBD),Ls,12:11:00,
6  Weleri (WLR),,12:18:00,12:20:00,
7,Krengseng (KNS),Ls,12:24:00,
8,Plabuan (PLB),Ls,12:30:00,
9,Kuripan (KRP),Ls,12:35:00,
10  Ujungnegoro (UJN),,Ls,12:43:00,
11  Batang (BTG),,Ls,12:46:00,
12,Pekalongan (PK),12:55:00,13:14:00,= KA 1 (KA 1 //)
13,Sragi (SRI),Ls,13:22:00,
14  Comal (CO),,Ls,13:25:00,
15,Petarukan (PTA),Ls,13:31:00,
16,Pemalang (PML),13:36:00,13:38:00,
17,Surodadi (SD),Ls,13:45:30,
18,Larangan (LR),Ls,13:51:00,
19,Tegal (TG),13:56:00,13:58:00,
20  Brebes (BB),,14:08:00,14:10:00,
21,Tanjung (TGN),Ls,14:22:00,
22,Losari (LOS),Ls,14:27:00,
23  Babakan (BBK),,14:33:00,14:35:00,
,24  Waruduwur (WDW),Ls,14:43:00,
,25  Cirebon Prujakan (CNP),14:51:00,14:56:00,
26  Cirebon (CN),,Ls,15:00:00,
27  Cangkring (CNK),,Ls,15:05:00,
28  Bangoduwa (BDW),,Ls,15:08:00,
,29  Arjawinangun (AWN),Ls,15:11:00,
,30  Kertasemaya (KTM),Ls,15:20:00,
31,Jatibarang (JTB),15:26:00,15:28:00,// KA 2529 (KA 2529 =)
32,Telagasari (TLS),Ls,15:35:00,
33,Terisi (TIS),Ls,15:40:00,
,34  Kadokangabus (KAB),Ls,15:44:00,
35  Cilegeh (CLH),,Ls,15:49:00,
36  Haurgeulis (HGL),,15:56:00,15:58:00,
37  Cipunegara (CRA),,Ls,16:04:00,
38,Pegadenbaru (PGB),Ls,16:09:00,
39  Cikaum (CKM),,Ls,16:15:00,
40,Pasirbungur (PAS),Ls,16:19:00,
41,Pringkasap (PRI),Ls,16:23:00,
42,Pabuaran (PAB),Ls,16:27:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
43,Tanjungrasa (TJS),Ls,16:30:00,
44  Cikampek (CKP),,Ls,16:37:00,
45  Dawuan (DWN),,Ls,16:40:00,
46  Kosambi (KOS),,Ls,16:44:00,
47  Klari (KLI),,Ls,16:46:00,// KA 2703 (KA 2703 =)
48  Karawang (KW),,Ls,16:51:00,
,49  Kedunggedeh (KDH),Ls,16:55:00,
50,Lemahabang (LMB),Ls,17:01:00,
51  Cikarang (CKR),,17:05:00,17:07:00,
52,Telaga Murni (TLM),Ls,-,
53  Cibitung (CIT),,Ls,-,
54,Tambun (TB),Ls,17:14:00,// KA 6059 (KA 6059 =)
,55  Bekasitimur (BKST),Ls,-,
56  Bekasi (BKS),,17:20:00,17:22:00,
57,Jatinegara (JNG),17:33:00,17:35:00,
58,Pondokjati (POK),Ls,-,
59  Kramat (KMT),,Ls,-,
,60  Gangsentiong (GST),Ls,-,
61,Pasarsenen (PSE),17:45:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Pasarsenen (PSE),,18:25:00,
2,Gangsentiong (GST),Ls,-,
3,Kramat (KMT),Ls,-,
4,Pondokjati (POK),Ls,-,
5,Jatinegara (JNG),Ls,18:34:00,
6,Bekasi (BKS),18:45:00,18:47:00,
