0,1,2,3,4
6,Parungkuda (PRK),15:28:00,15:30:00,
7,Cijambe (CJE),Ls,-,
8,Cicurug (CCR),15:42:00,15:44:00,
9,Cigombong (CGB),Berh,Sb,
10  Maseng (MSG),,16:03:00,16:05:00,
11  Ciomas (CS),,Ls,-,
12  Batutulis (BTT),,16:20:00,16:21:00,
,13  Bogor Paledang (BOP),16:29:00,16:31:00,
14  Bogor (BOO),,16:35:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Bogor (BOO),,17:00:00,
2,Bogor Paledang (BOP),17:03:00,17:05:00,
3,Batutulis (BTT),17:13:00,17:14:00,
4,Ciomas (CS),Ls,-,
5,Maseng (MSG),17:29:00,17:31:00,
6,Cigombong (CGB),Berh,Sb,
7,Cicurug (CCR),17:50:00,17:52:00,
8,Cijambe (CJE),Ls,-,
9,Parungkuda (PRK),18:04:00,18:06:00,
10  Cibadak (CBD),,18:16:00,18:18:00,
11  Karangtengah (KE),,Berh,Sb,
12,Pondok Leungsir (PON),Ls,-,
13  Cisaat (CSA),,18:34:00,18:36:00,
14,Sukabumi (SI),18:45:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Sukabumi (SI),,19:10:00,
2,Cisaat (CSA),19:18:00,19:20:00,
3,Pondok Leungsir (PON),Ls,-,
4,Karangtengah (KE),Berh,Sb,
5,Cibadak (CBD),19:36:00,19:38:00,
6,Parungkuda (PRK),19:48:00,19:50:00,
7,Cijambe (CJE),Ls,-,
8,Cicurug (CCR),20:02:00,20:04:00,
9,Cigombong (CGB),Berh,Sb,
10  Maseng (MSG),,20:23:00,20:25:00,
11  Ciomas (CS),,Ls,-,
12  Batutulis (BTT),,20:40:00,20:41:00,
,13  Bogor Paledang (BOP),20:49:00,20:51:00,
14  Bogor (BOO),,20:55:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Bogor (BOO),,21:20:00,
2,Bogor Paledang (BOP),21:23:00,21:25:00,
3,Batutulis (BTT),21:33:00,21:34:00,
4,Ciomas (CS),Ls,-,
5,Maseng (MSG),21:49:00,21:51:00,
6,Cigombong (CGB),Berh,Sb,
7,Cicurug (CCR),22:10:00,22:12:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
8,Cijambe (CJE),Ls,-,
9,Parungkuda (PRK),22:24:00,22:26:00,
10  Cibadak (CBD),,22:36:00,22:38:00,
11  Karangtengah (KE),,Berh,Sb,
12,Pondok Leungsir (PON),Ls,-,
13  Cisaat (CSA),,22:54:00,22:56:00,
14,Sukabumi (SI),23:05:00,,
