0,1,2,3,4
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Blitar (BL),,12:55:00,
2,Rejotangan (RJ),Ls,13:06:00,
3,Ngunut (NT),13:12:00,13:14:00,
4,Sumbergempol (SBL),Ls,13:21:00,X KA 404 (KA 404 X)
5,Tulungagung (TA),13:27:00,13:30:00,
6,Ngujang (NJG),Ls,13:36:00,
7,Kras (KRS),Ls,13:41:00,
8,Ngadiluwih (NDL),Ls,13:45:00,
9,Kediri (KD),13:53:00,13:56:00,
10,Susuhan (SS),Ls,14:02:00,
11  Minggiran (MGN),,Ls,14:06:00,
12,Papar (PPR),14:12:00,14:18:00,X KA 170 (KA 170 X)
13,Purwoasri (PWA),Ls,14:24:00,
14  Kertosono (KTS),,14:32:00,14:35:00,(KA 406 X)
15,Baron (BRN),Ls,14:42:00,
16,Sukomoro (SKM),Ls,14:49:00,
17  Nganjuk (NJ),,14:54:00,14:56:00,
18,Bagor (BGR),Ls,15:02:00,
19,Saradan (SRD),Ls,15:13:00,
20,Caruban (CRB),15:21:00,15:23:00,
21,Babadan (BBD),Ls,15:31:00,
22  Madiun (MN),,15:38:00,15:43:00,
23  Magetan (MAG),,15:54:00,15:56:00,
24  Geneng (GG),,Ls,16:04:00,
25  Ngawi (NGW),,16:11:00,16:13:00,
26  Kedunggalar (KG),,Ls,16:21:00,
27  Walikukun (WK),,16:30:00,16:32:00,
,28  Kedungbanteng (KDB),Ls,16:41:00,
29  Kebonromo (KRO),,Ls,16:45:00,
30,Sragen (SR),16:50:00,16:53:00,
31  Masaran (MSR),,Ls,17:00:00,
32  Kemiri (KMR),,Ls,17:06:00,
33,Palur (PL),Ls,17:09:00,
34,Solojebres (SK),17:14:00,17:22:00,
35,Solobalapan (SLO),Ls,17:26:00,
36  Kadipiro (KDO),,Ls,17:33:00,
37  Kalioso (KO),,Ls,17:40:00,
38,Salem (SLM),Ls,17:47:00,
39,Sumberlawang (SUM),Ls,17:55:00,
40  Goprak (GPK),,Ls,18:02:00,
41  Gundih (GD),,18:09:00,18:11:00,
42  Karangsono (KSO),,Ls,18:23:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
43,Telawa (TW),Ls,18:32:00,
44,Padas (PDS),Ls,18:41:00,
45  Kedungjati (KEJ),,Ls,18:45:00,X KA 270 (KA 270 X)
46,Tanggung (TGG),Ls,18:54:00,
47,Brumbung (BBG),Ls,19:04:00,
48  Alastua (ATA),,Ls,19:10:00,
49,Semarang Tawang (SMT),19:18:00,19:25:00,
50,Semarang Poncol (SMC),Ls,19:30:00,
51,Jerakah (JRK),Ls,19:34:00,
52  Mangkang (MKG),,Ls,19:39:00,
53  Kaliwungu (KLN),,Ls,19:44:00,
54  Kalibodri (KBD),,Ls,19:53:00,
55  Weleri (WLR),,Ls,19:59:00,
56  Krengseng (KNS),,Ls,20:03:00,
57,Plabuan (PLB),Ls,20:10:00,
58  Kuripan (KRP),,Ls,20:15:00,
,59  Ujungnegoro (UJN),Ls,20:24:00,
60,Batang (BTG),Ls,20:27:00,
61,Pekalongan (PK),20:35:00,20:39:00,
62,Sragi (SRI),Ls,20:49:00,
63,Comal (CO),Ls,20:52:00,
64,Petarukan (PTA),Ls,21:00:00,
65,Pemalang (PML),Ls,21:05:00,
66,Surodadi (SD),Ls,21:13:00,
67,Larangan (LR),Ls,21:20:00,
68,Tegal (TG),21:26:00,21:31:00,
69,Brebes (BB),21:42:00,21:44:00,
70,Tanjung (TGN),Ls,21:59:00,
71,Losari (LOS),Ls,22:05:00,
72,Babakan (BBK),Ls,22:11:00,
,73  Waruduwur (WDW),Ls,22:20:00,
74,Cirebon Prujakan (CNP),22:30:00,22:37:00,
75,Cirebon (CN),Ls,22:41:00,
76,Cangkring (CNK),Ls,22:47:00,
77,Bangoduwa (BDW),Ls,22:50:00,
,78  Arjawinangun (AWN),Ls,22:54:00,
,79  Kertasemaya (KTM),Ls,23:04:00,
80,Jatibarang (JTB),23:12:00,23:14:00,
81,Telagasari (TLS),Ls,23:21:00,
82,Terisi (TIS),Ls,23:27:00,
,83  Kadokangabus (KAB),Ls,23:31:00,
84,Cilegeh (CLH),Ls,23:36:00,
85  Haurgeulis (HGL),,23:44:00,23:46:00,
86,Cipunegara (CRA),Ls,23:51:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
87,Pegadenbaru (PGB),23:57:00,23:59:00,
88,Cikaum (CKM),Ls,00:06:00,
89,Pasirbungur (PAS),Ls,00:10:00,
90,Pringkasap (PRI),Ls,00:14:00,
91,Pabuaran (PAB),Ls,00:18:00,
92,Tanjungrasa (TJS),Ls,00:21:00,
93,Cikampek (CKP),Ls,00:29:00,
94  Dawuan (DWN),,Ls,00:32:00,
95  Kosambi (KOS),,Ls,00:37:00,
96  Klari (KLI),,Ls,00:40:00,
97  Karawang (KW),,Ls,00:45:00,
,98  Kedunggedeh (KDH),Ls,00:49:00,
99,Lemahabang (LMB),Ls,00:55:00,
100  Cikarang (CKR),,Ls,00:58:00,
101  Telaga Murni (TLM),,Ls,-,
102  Cibitung (CIT),,Ls,-,
103  Tambun (TB),,Ls,01:06:00,
104  Bekasitimur (BKST),,Ls,-,
105  Bekasi (BKS),,01:13:00,01:15:00,
106,Jatinegara (JNG),01:28:00,01:30:00,
107  Pondokjati (POK),,Ls,-,
108  Kramat (KMT),,Ls,-,
109  Gangsentiong (GST),,Ls,-,
110  Pasarsenen (PSE),,01:40:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Pasarsenen (PSE),,14:10:00,
2,Gangsentiong (GST),Ls,-,
3,Kramat (KMT),Ls,-,
4,Pondokjati (POK),Ls,-,
5,Jatinegara (JNG),Ls,14:20:00,
6,Bekasi (BKS),14:32:00,14:34:00,
7,Bekasitimur (BKST),Ls,-,
8,Tambun (TB),Ls,14:40:00,// KA 5104 (KA 5104 =)
9,Cibitung (CIT),Ls,-,
10,Telaga Murni (TLM),Ls,-,
11,Cikarang (CKR),Ls,14:47:00,
12,Lemahabang (LMB),Ls,14:50:00,// KA 2524 (KA 2524 =)
,13  Kedunggedeh (KDH),Ls,14:57:00,
14  Karawang (KW),,Ls,15:01:00,
15  Klari (KLI),,Ls,15:06:00,
16  Kosambi (KOS),,Ls,15:09:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
17  Dawuan (DWN),,Ls,15:14:00,
18,Cikampek (CKP),Ls,15:17:00,
19,Tanjungrasa (TJS),Ls,15:24:00,
20,Pabuaran (PAB),Ls,15:28:00,
21,Pringkasap (PRI),Ls,15:32:00,
22,Pasirbungur (PAS),Ls,15:36:00,
23,Cikaum (CKM),Ls,15:40:00,
24,Pegadenbaru (PGB),15:47:00,15:49:00,
25,Cipunegara (CRA),Ls,15:55:00,
26  Haurgeulis (HGL),,16:01:00,16:03:00,
27,Cilegeh (CLH),Ls,16:11:00,
,28  Kadokangabus (KAB),Ls,16:17:00,
29,Terisi (TIS),Ls,16:21:00,
30,Telagasari (TLS),Ls,16:27:00,
31,Jatibarang (JTB),16:35:00,16:37:00,
,32  Kertasemaya (KTM),Ls,16:44:00,
,33  Arjawinangun (AWN),Ls,16:54:00,// KA 2522 (KA 2522 =)
34,Bangoduwa (BDW),Ls,16:58:00,
35,Cangkring (CNK),Ls,17:02:00,
36,Cirebon (CN),Ls,17:07:00,
37,Cirebon Prujakan (CNP),17:11:00,17:17:00,
,38  Waruduwur (WDW),Ls,17:25:00,
