0,1,2,3,4
1,Yogyakarta (YK),,19:16:00,
2,Patukan (PTN),Ls,19:21:00,
3,Rewulu (RWL),Ls,19:24:00,
4,Sentolo (STL),Ls,19:31:00,
5  Wates (WT),,19:40:00,19:42:00,
6,Kedundang (KDG),Ls,19:49:00,
7,"Yogyakarta International 
Airport (YIA)",19:55:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,20:55:00,
2,Kedundang (KDG),Ls,21:01:00,
3  Wates (WT),,21:08:00,21:10:00,
4,Sentolo (STL),Ls,21:19:00,
5,Rewulu (RWL),Ls,21:26:00,
6,Patukan (PTN),Ls,21:29:00,
7,Yogyakarta (YK),21:34:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,07:40:00,
2,Patukan (PTN),Ls,07:45:00,
3,Rewulu (RWL),Ls,07:48:00,
4,Sentolo (STL),Ls,07:55:00,
5  Wates (WT),,Ls,08:03:00,
6,Kedundang (KDG),Ls,08:09:00,
7,"Yogyakarta International 
Airport (YIA)",08:15:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,08:40:00,
2,Kedundang (KDG),Ls,08:46:00,
3  Wates (WT),,Ls,08:52:00,
4,Sentolo (STL),Ls,09:00:00,
5,Rewulu (RWL),Ls,09:07:00,
6,Patukan (PTN),Ls,09:10:00,
7,Yogyakarta (YK),09:15:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,09:28:00,
2,Patukan (PTN),Ls,09:33:00,
3,Rewulu (RWL),Ls,09:36:00,
4,Sentolo (STL),Ls,09:43:00,
5  Wates (WT),,Ls,09:51:00,
6,Kedundang (KDG),Ls,09:57:00,
7,"Yogyakarta International 
Airport (YIA)",10:03:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,10:20:00,
2,Kedundang (KDG),Ls,10:26:00,
3  Wates (WT),,Ls,10:32:00,
4,Sentolo (STL),Ls,10:40:00,
5,Rewulu (RWL),Ls,10:47:00,
6,Patukan (PTN),Ls,10:50:00,
7,Yogyakarta (YK),10:55:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,11:03:00,
2,Patukan (PTN),Ls,11:08:00,
3,Rewulu (RWL),Ls,11:11:00,
4,Sentolo (STL),Ls,11:18:00,
5  Wates (WT),,Ls,11:26:00,
6,Kedundang (KDG),Ls,11:32:00,
7,"Yogyakarta International 
Airport (YIA)",11:38:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,12:24:00,
2,Kedundang (KDG),Ls,12:30:00,
3  Wates (WT),,Ls,12:36:00,
4,Sentolo (STL),Ls,12:44:00,
5,Rewulu (RWL),Ls,12:51:00,
6,Patukan (PTN),Ls,12:54:00,
7,Yogyakarta (YK),12:59:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,15:02:00,
2,Patukan (PTN),Ls,15:07:00,
3,Rewulu (RWL),Ls,15:10:00,
4,Sentolo (STL),Ls,15:17:00,
5  Wates (WT),,Ls,15:25:00,
6,Kedundang (KDG),Ls,15:31:00,
7,"Yogyakarta International 
Airport (YIA)",15:37:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,15:45:00,
2,Kedundang (KDG),Ls,15:51:00,
3  Wates (WT),,Ls,15:57:00,
4,Sentolo (STL),Ls,16:05:00,
5,Rewulu (RWL),Ls,16:12:00,
6,Patukan (PTN),Ls,16:15:00,
7,Yogyakarta (YK),16:20:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,16:48:00,
2,Patukan (PTN),Ls,16:53:00,
3,Rewulu (RWL),Ls,16:56:00,
4,Sentolo (STL),Ls,17:03:00,
5  Wates (WT),,Ls,17:11:00,
6,Kedundang (KDG),Ls,17:17:00,
7,"Yogyakarta International 
Airport (YIA)",17:23:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,18:54:00,
2,Kedundang (KDG),Ls,19:00:00,
3  Wates (WT),,Ls,19:06:00,
4,Sentolo (STL),Ls,19:14:00,
5,Rewulu (RWL),Ls,19:21:00,
6,Patukan (PTN),Ls,19:24:00,
7,Yogyakarta (YK),19:29:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,20:12:00,
2,Patukan (PTN),Ls,20:17:00,
3,Rewulu (RWL),Ls,20:20:00,
4,Sentolo (STL),Ls,20:27:00,
5  Wates (WT),,Ls,20:35:00,
6,Kedundang (KDG),Ls,20:41:00,
7,"Yogyakarta International 
Airport (YIA)",20:47:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,21:30:00,
2,Kedundang (KDG),Ls,21:36:00,
3  Wates (WT),,Ls,21:42:00,
4,Sentolo (STL),Ls,21:50:00,
5,Rewulu (RWL),Ls,21:57:00,
6,Patukan (PTN),Ls,22:00:00,
7,Yogyakarta (YK),22:05:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,06:00:00,
2,Patukan (PTN),Ls,06:05:00,
3,Rewulu (RWL),Ls,06:08:00,
4,Sentolo (STL),Ls,06:15:00,
5  Wates (WT),,Ls,06:23:00,
6,Kedundang (KDG),Ls,06:29:00,
7,"Yogyakarta International 
Airport (YIA)",06:35:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,07:00:00,
2,Kedundang (KDG),Ls,07:06:00,
3  Wates (WT),,Ls,07:12:00,
4,Sentolo (STL),Ls,07:20:00,
5,Rewulu (RWL),Ls,07:27:00,
6,Patukan (PTN),Ls,07:30:00,
7,Yogyakarta (YK),07:35:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,07:57:00,
2,Patukan (PTN),Ls,08:02:00,
3,Rewulu (RWL),Ls,08:05:00,
4,Sentolo (STL),Ls,08:12:00,
5  Wates (WT),,Ls,08:20:00,
6,Kedundang (KDG),Ls,08:26:00,
7,"Yogyakarta International 
Airport (YIA)",08:32:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,09:05:00,
2,Kedundang (KDG),Ls,09:11:00,
3  Wates (WT),,Ls,09:17:00,
4,Sentolo (STL),Ls,09:25:00,
5,Rewulu (RWL),Ls,09:32:00,
6,Patukan (PTN),Ls,09:35:00,
7,Yogyakarta (YK),09:40:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,09:51:00,
2,Patukan (PTN),Ls,09:56:00,
3,Rewulu (RWL),Ls,09:59:00,
4,Sentolo (STL),Ls,10:06:00,
5  Wates (WT),,Ls,10:14:00,
6,Kedundang (KDG),Ls,10:20:00,
7,"Yogyakarta International 
Airport (YIA)",10:26:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,10:54:00,
2,Kedundang (KDG),Ls,11:00:00,
3  Wates (WT),,Ls,11:06:00,
4,Sentolo (STL),Ls,11:14:00,
5,Rewulu (RWL),Ls,11:21:00,
6,Patukan (PTN),Ls,11:24:00,
7,Yogyakarta (YK),11:29:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,13:28:00,
2,Patukan (PTN),Ls,13:33:00,
3,Rewulu (RWL),Ls,13:36:00,
4,Sentolo (STL),Ls,13:43:00,
5  Wates (WT),,Ls,13:51:00,
6,Kedundang (KDG),Ls,13:57:00,
7,"Yogyakarta International 
Airport (YIA)",14:03:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,14:45:00,
2,Kedundang (KDG),Ls,14:51:00,
3  Wates (WT),,Ls,14:57:00,
4,Sentolo (STL),Ls,15:05:00,
5,Rewulu (RWL),Ls,15:12:00,
6,Patukan (PTN),Ls,15:15:00,
7,Yogyakarta (YK),15:20:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,15:30:00,
2,Patukan (PTN),Ls,15:35:00,
3,Rewulu (RWL),Ls,15:38:00,
4,Sentolo (STL),Ls,15:45:00,
5  Wates (WT),,Ls,15:53:00,
6,Kedundang (KDG),Ls,15:59:00,
7,"Yogyakarta International 
Airport (YIA)",16:05:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,16:17:00,
2,Kedundang (KDG),Ls,16:23:00,
3  Wates (WT),,Ls,16:29:00,
4,Sentolo (STL),Ls,16:37:00,
5,Rewulu (RWL),Ls,16:44:00,
6,Patukan (PTN),Ls,16:47:00,
7,Yogyakarta (YK),16:52:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,17:15:00,
2,Patukan (PTN),Ls,17:20:00,
3,Rewulu (RWL),Ls,17:23:00,
4,Sentolo (STL),Ls,17:30:00,
5  Wates (WT),,Ls,17:38:00,
6,Kedundang (KDG),Ls,17:44:00,
7,"Yogyakarta International 
Airport (YIA)",17:50:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,18:00:00,
2,Kedundang (KDG),Ls,18:06:00,
3  Wates (WT),,Ls,18:12:00,
4,Sentolo (STL),Ls,18:20:00,
5,Rewulu (RWL),Ls,18:27:00,
6,Patukan (PTN),Ls,18:30:00,
7,Yogyakarta (YK),18:35:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,18:50:00,
2,Patukan (PTN),Ls,18:55:00,
3,Rewulu (RWL),Ls,18:58:00,
4,Sentolo (STL),Ls,19:05:00,
5  Wates (WT),,Ls,19:13:00,
6,Kedundang (KDG),Ls,19:19:00,
7,"Yogyakarta International 
Airport (YIA)",19:25:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,20:15:00,
2,Kedundang (KDG),Ls,20:21:00,
3  Wates (WT),,Ls,20:27:00,
4,Sentolo (STL),Ls,20:35:00,
5,Rewulu (RWL),Ls,20:42:00,
6,Patukan (PTN),Ls,20:45:00,
7,Yogyakarta (YK),20:50:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,05:10:00,
2,Patukan (PTN),Ls,05:15:00,
3,Rewulu (RWL),Ls,05:18:00,
4,Sentolo (STL),Ls,05:25:00,
5  Wates (WT),,05:34:00,05:36:00,
6,Kedundang (KDG),Ls,05:43:00,
7,"Yogyakarta International 
Airport (YIA)",05:49:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,06:20:00,
2,Kedundang (KDG),Ls,06:26:00,
3  Wates (WT),,06:33:00,06:35:00,
4,Sentolo (STL),Ls,06:44:00,
5,Rewulu (RWL),Ls,06:51:00,
6,Patukan (PTN),Ls,06:54:00,
7,Yogyakarta (YK),06:59:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,08:55:00,
2,Patukan (PTN),Ls,09:00:00,
3,Rewulu (RWL),Ls,09:03:00,
4,Sentolo (STL),Ls,09:10:00,
5  Wates (WT),,09:19:00,09:21:00,
6,Kedundang (KDG),Ls,09:28:00,
7,"Yogyakarta International 
Airport (YIA)",09:34:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,11:35:00,
2,Kedundang (KDG),Ls,11:41:00,
3  Wates (WT),,11:48:00,11:50:00,
4,Sentolo (STL),Ls,11:59:00,
5,Rewulu (RWL),Ls,12:06:00,
6,Patukan (PTN),Ls,12:09:00,
7,Yogyakarta (YK),12:14:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,12:35:00,
2,Patukan (PTN),Ls,12:40:00,
3,Rewulu (RWL),Ls,12:43:00,
4,Sentolo (STL),Ls,12:50:00,
5  Wates (WT),,12:59:00,13:01:00,
6,Kedundang (KDG),Ls,13:08:00,
7,"Yogyakarta International 
Airport (YIA)",13:14:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,14:56:00,
2,Kedundang (KDG),Ls,15:02:00,
3  Wates (WT),,15:09:00,15:11:00,
4,Sentolo (STL),Ls,15:20:00,
5,Rewulu (RWL),Ls,15:27:00,
6,Patukan (PTN),Ls,15:30:00,
7,Yogyakarta (YK),15:35:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,15:49:00,
2,Patukan (PTN),Ls,15:54:00,
3,Rewulu (RWL),Ls,15:57:00,
4,Sentolo (STL),Ls,16:04:00,
5  Wates (WT),,16:13:00,16:15:00,
6,Kedundang (KDG),Ls,16:22:00,
7,"Yogyakarta International 
Airport (YIA)",16:28:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,17:00:00,
2,Kedundang (KDG),Ls,17:06:00,
3  Wates (WT),,17:13:00,17:15:00,
4,Sentolo (STL),Ls,17:24:00,
5,Rewulu (RWL),Ls,17:31:00,
6,Patukan (PTN),Ls,17:34:00,
7,Yogyakarta (YK),17:39:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Yogyakarta (YK),,18:25:00,
2,Patukan (PTN),Ls,18:30:00,
3,Rewulu (RWL),Ls,18:33:00,
4,Sentolo (STL),Ls,18:40:00,
5  Wates (WT),,18:49:00,18:51:00,
6,Kedundang (KDG),Ls,18:58:00,
7,"Yogyakarta International 
Airport (YIA)",19:04:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,19:46:00,
2,Kedundang (KDG),Ls,19:52:00,
3  Wates (WT),,19:59:00,20:01:00,
4,Sentolo (STL),Ls,20:10:00,
5,Rewulu (RWL),Ls,20:17:00,
6,Patukan (PTN),Ls,20:20:00,
7,Yogyakarta (YK),20:25:00,,
