No.,Stasiun,Datang,Berangkat,Keterangan
1,Purwokerto (PWT),,06:45:00,
2,Notog (NTG),Ls,06:54:00,
3,Kebasen (KBS),Ls,06:59:00,
4,Randegan (RDN),Ls,07:02:00,
5,Kroya (KYA),07:09:00,07:12:00,
6,Kemranjen (KJ),Ls,07:19:00,
7,Sumpiuh (SPH),07:24:00,07:26:00,
8,Tambak (TBK),Ls,07:31:00,
9,Ijo (IJ),Ls,07:34:00,
10,Gombong (GB),07:40:00,07:42:00,
11,Karanganyar (KA),07:50:00,07:52:00,
12,Sruweng (SRW),Ls,07:55:00,
13,Kebumen (KM),08:02:00,08:04:00,
14,Wonosari (WNS),Ls,08:09:00,
15,Kutowinangun (KWN),08:13:00,08:15:00,
16,Prembun (PRB),Ls,08:21:00,
17,Butuh (BTH),Ls,08:25:00,
18,Kutoarjo (KTA),08:30:00,08:35:00,
19,Jenar (JN),Ls,08:46:00,
20,Wojo (WJ),Ls,08:51:00,
21,Kedundang (KDG),Ls,08:56:00,
22,Wates (WT),09:01:00,09:03:00,
23,Sentolo (STL),Ls,09:12:00,
24,Rewulu (RWL),Ls,09:19:00,
25,Patukan (PTN),Ls,09:22:00,
26,Yogyakarta (YK),Ls,09:27:00,
27,Lempuyangan (LPN),09:31:00,09:36:00,
28,Maguwo (MGW),Ls,09:42:00,
29,Brambanan (BBN),Ls,09:47:00,
30,Srowot (SWT),Ls,09:51:00,
31,Klaten (KT),09:57:00,09:59:00,
32,Ceper (CE),Ls,10:06:00,
33,Delanggu (DL),Ls,10:10:00,
34,Gawok (GW),Ls,10:14:00,
35,Purwosari (PWS),10:20:00,10:23:00,
36,Solobalapan (SLO),Ls,10:27:00,
37,Solojebres (SK),Ls,10:31:00,
38,Palur (PL),Ls,10:33:30,
39,Kemiri (KMR),Ls,10:36:00,
40,Masaran (MSR),Ls,10:41:00,
41,Sragen (SR),10:49:00,10:51:00,
42,Kebonromo (KRO),Ls,10:57:00,
43,Kedungbanteng (KDB),Ls,11:01:00,
44,Walikukun (WK),Ls,11:09:00,
45,Kedunggalar (KG),Ls,11:14:00,
46,Ngawi (NGW),11:20:00,11:22:00,
47,Geneng (GG),Ls,11:28:00,
48,Magetan (MAG),Ls,11:33:00,
49,Madiun (MN),11:41:00,11:46:00,
50,Babadan (BBD),Ls,11:53:00,
51,Caruban (CRB),12:00:00,12:02:00,
52,Saradan (SRD),Ls,12:09:00,
53,Bagor (BGR),Ls,12:19:00,
54,Nganjuk (NJ),12:25:00,12:27:00,
55,Sukomoro (SKM),Ls,12:32:00,
56,Baron (BRN),Ls,12:38:00,
57,Kertosono (KTS),12:44:00,12:47:00,
58,Sembung (SMB),Ls,12:53:00,
59,Jombang (JG),13:00:00,13:03:00,
60,Peterongan (PTR),Ls,-,
61,Sumobito (SBO),Ls,13:12:00,
62,Curahmalang (CRM),Ls,-,
63,Mojokerto (MR),13:21:00,13:23:00,
64,Tarik (TRK),Ls,13:30:00,
65,Kedinding (KDN),Ls,-,
66,Krian (KRN),Ls,13:35:00,
67,Boharan (BH),Ls,-,
68,Sepanjang (SPJ),Ls,13:43:00,
69,Wonokromo (WO),13:49:00,13:53:00,(KA 251 X)
70,Ngagel (NGA),Ls,-,
71,Surabayagubeng (SGU),14:00:00,14:45:00,
