No.,Stasiun,Datang,Berangkat,Keterangan
1,Kroya (KYA),13:18:00,13:39:00,
2,Randegan (RDN),Ls,13:46:00,
3,Kebasen (KBS),Ls,13:49:00,
4,Notog (NTG),Ls,13:55:00,
5,Purwokerto (PWT),14:04:00,,
