No.,Stasiun,Datang,Berangkat,Keterangan
1,Kroya (KYA),18:19:00,18:39:00,
2,Sikampuh (SKP),Ls,18:45:00,
3,Maos (MA),18:50:00,18:52:00,
4,Kasugihan (KH),Ls,18:55:00,
5,Karangkandri (KKD),Ls,19:01:00,
6,Gumilir (GM),19:06:00,19:08:00,
7,Cilacap (CP),19:17:00,,
