No.,Stasiun,Datang,Berangkat,Keterangan
1,"Yogyakarta International 
Airport (YIA)",,07:00:00,
2,Kedundang (KDG),Ls,07:06:00,
3,Wates (WT),Ls,07:12:00,
4,Sentolo (STL),Ls,07:20:00,
5,Rewulu (RWL),Ls,07:27:00,
6,Patukan (PTN),Ls,07:30:00,
7,Yogyakarta (YK),07:35:00,,
