No.,Stasiun,Datang,Berangkat,Keterangan
1,Cilacap (CP),,20:05:00,
2,Gumilir (GM),20:14:00,20:16:00,
3,Karangkandri (KKD),Ls,20:22:00,
4,Kasugihan (KH),20:30:00,20:32:00,X KA 2605 (KA 2605 X)
5,Maos (MA),20:36:00,20:38:00,
6,Sikampuh (SKP),Ls,20:43:00,X KA 2621 (KA 2621 X)
7,Kroya (KYA),20:49:00,21:09:00,
