No.,Stasiun,Datang,Berangkat,Keterangan
1,Yogyakarta (YK),,10:20:00,
2,Patukan (PTN),Ls,10:25:00,
3,Rewulu (RWL),Ls,10:29:00,
4,Sentolo (STL),Ls,10:37:00,
5,Wates (WT),10:46:00,10:48:00,
6,Kedundang (KDG),Ls,10:54:00,
7,Wojo (WJ),Ls,10:59:00,
8,Jenar (JN),Ls,11:05:00,
9,Kutoarjo (KTA),11:16:00,11:19:00,
10,Butuh (BTH),Ls,11:24:00,
11,Prembun (PRB),Ls,11:28:30,
12,Kutowinangun (KWN),Ls,11:33:30,
13,Wonosari (WNS),Ls,11:36:00,
14,Kebumen (KM),11:40:00,11:42:00,
15,Sruweng (SRW),Ls,11:49:00,
16,Karanganyar (KA),Ls,11:52:00,
17,Gombong (GB),11:58:00,12:12:00,= KA 61 (KA 61 //)
18,Ijo (IJ),Ls,12:18:00,
19,Tambak (TBK),Ls,12:21:00,
20,Sumpiuh (SPH),12:26:00,12:28:00,
21,Kemranjen (KJ),Ls,12:33:00,
22,Kroya (KYA),12:39:00,12:41:00,
23,Sikampuh (SKP),Ls,12:47:00,
24,Maos (MA),12:53:00,12:55:00,
25,Kasugihan (KH),Ls,12:58:00,
26,Karangkandri (KKD),Ls,13:04:00,
27,Gumilir (GM),13:10:00,13:18:00,X KA 194 (KA 194 X)
28,Cilacap (CP),13:28:00,,
