No.,Stasiun,Datang,Berangkat,Keterangan
1,Bangil (BG),00:51:00,01:25:00,(KA 159 X)
2,Wonokerto (WN),Ls,01:36:00,
3,Sukorejo (SKJ),Ls,01:45:00,
4,Sengon (SN),Ls,01:50:00,
5,Lawang (LW),02:03:00,02:06:00,
6,Singosari (SGS),Ls,02:16:00,
7,Blimbing (BMG),Ls,02:23:00,
8,Malang (ML),02:30:00,,(KA 2638 X)
