No.,Stasiun,Datang,Berangkat,Keterangan
67,Kutowinangun (KWN),Ls,21:31:00,
68,Wonosari (WNS),Ls,21:33:00,
69,Kebumen (KM),21:37:00,21:39:00,
70,Sruweng (SRW),Ls,21:46:00,
71,Karanganyar (KA),Ls,21:48:00,
72,Gombong (GB),Ls,21:52:30,
73,Ijo (IJ),Ls,21:56:30,
74,Tambak (TBK),Ls,21:59:00,
75,Sumpiuh (SPH),Ls,22:02:00,
76,Kemranjen (KJ),Ls,22:05:00,
77,Kroya (KYA),22:11:00,22:13:00,
78,Randegan (RDN),Ls,22:19:00,
79,Kebasen (KBS),Ls,22:22:00,
80,Notog (NTG),Ls,22:27:00,
81,Purwokerto (PWT),22:35:00,22:40:00,
82,Karanggandul (KGD),Ls,22:48:00,
83,Karangsari (KRR),Ls,22:57:00,
84,Patuguran (PAT),Ls,23:08:00,
85,Kretek (KRT),Ls,23:14:00,
86,Bumiayu (BMA),Ls,23:21:00,
87,Linggapura (LG),Ls,23:28:00,
88,Prupuk (PPK),Ls,23:38:00,
89,Songgom (SGG),Ls,23:45:00,
90,Larangan (LRA),Ls,23:48:00,
91,Ketanggungan (KGG),Ls,23:53:00,
92,Ciledug (CLD),Ls,00:02:00,
93,Sindanglaut (SDU),Ls,00:11:00,
94,Luwung (LWG),Ls,00:15:00,
95,Cirebon Prujakan (CNP),Ls,00:20:00,
96,Cirebon (CN),00:23:00,00:28:00,
97,Cangkring (CNK),Ls,00:35:00,
98,Bangoduwa (BDW),Ls,00:38:00,
99,Arjawinangun (AWN),Ls,00:41:00,
100,Kertasemaya (KTM),Ls,00:50:00,
101,Jatibarang (JTB),Ls,00:55:00,
102,Telagasari (TLS),Ls,01:01:00,
103,Terisi (TIS),Ls,01:06:00,
104,Kadokangabus (KAB),Ls,01:10:00,
105,Cilegeh (CLH),Ls,01:15:00,
106,Haurgeulis (HGL),Ls,01:21:00,
107,Cipunegara (CRA),Ls,01:25:00,
108,Pegadenbaru (PGB),Ls,01:30:00,
109,Cikaum (CKM),Ls,01:35:00,
110,Pasirbungur (PAS),Ls,01:38:00,
111,Pringkasap (PRI),Ls,01:42:00,
112,Pabuaran (PAB),Ls,01:45:00,
113,Tanjungrasa (TJS),Ls,01:48:00,
114,Cikampek (CKP),Ls,01:55:00,
115,Dawuan (DWN),Ls,01:58:00,
116,Kosambi (KOS),Ls,02:02:00,
117,Klari (KLI),Ls,02:04:00,
118,Karawang (KW),Ls,02:08:00,
119,Kedunggedeh (KDH),Ls,02:12:00,
120,Lemahabang (LMB),Ls,02:18:00,
121,Cikarang (CKR),Ls,02:21:00,
122,Telaga Murni (TLM),Ls,-,
123,Cibitung (CIT),Ls,-,
124,Tambun (TB),Ls,02:28:00,
125,Bekasitimur (BKST),Ls,-,
126,Bekasi (BKS),02:34:00,02:36:00,
127,Jatinegara (JNG),02:48:00,02:50:00,
128,Matraman (MTR),Ls,-,
129,Manggarai (MRI),Ls,02:55:00,
130,Cikini (CKI),Ls,-,
