No.,Stasiun,Datang,Berangkat,Keterangan
1,Madiun (MN),,08:00:00,
2,Magetan (MAG),08:08:00,08:11:00,
3,Geneng (GG),Ls,08:18:00,
4,Ngawi (NGW),Ls,08:23:00,
5,Kedunggalar (KG),Ls,08:29:00,
6,Walikukun (WK),08:36:00,08:38:00,
7,Kedungbanteng (KDB),Ls,08:46:00,
8,Kebonromo (KRO),Ls,08:50:00,
9,Sragen (SR),08:55:00,08:57:00,
10,Masaran (MSR),Ls,09:05:00,
11,Kemiri (KMR),Ls,09:10:00,
12,Palur (PL),Ls,09:13:00,
13,Solojebres (SK),Ls,09:16:00,
14,Solobalapan (SLO),09:20:00,09:25:00,
15,Purwosari (PWS),Ls,09:29:00,
16,Gawok (GW),Ls,09:33:00,
17,Delanggu (DL),Ls,09:36:00,
18,Ceper (CE),Ls,09:40:00,// KA 703 (KA 703 =)
19,Klaten (KT),Ls,09:46:00,
20,Srowot (SWT),Ls,09:50:30,
21,Brambanan (BBN),Ls,09:54:00,
22,Maguwo (MGW),Ls,10:00:00,
23,Lempuyangan (LPN),Ls,10:05:00,
24,Yogyakarta (YK),10:09:00,10:12:00,
25,Patukan (PTN),Ls,10:17:00,
26,Rewulu (RWL),Ls,10:20:00,
27,Sentolo (STL),Ls,10:26:00,
28,Wates (WT),Ls,10:33:00,// KA 275 (KA 275 =)
29,Kedundang (KDG),Ls,10:36:30,
30,Wojo (WJ),Ls,10:40:00,
31,Jenar (JN),Ls,10:45:00,
32,Kutoarjo (KTA),10:55:00,10:58:00,
33,Butuh (BTH),Ls,11:03:00,
34,Prembun (PRB),Ls,11:06:30,
35,Kutowinangun (KWN),Ls,11:10:30,
36,Wonosari (WNS),Ls,11:12:30,
37,Kebumen (KM),11:17:00,11:19:00,
38,Sruweng (SRW),Ls,11:26:00,
39,Karanganyar (KA),Ls,11:28:00,
40,Gombong (GB),Ls,11:33:00,
41,Ijo (IJ),Ls,11:37:00,
42,Tambak (TBK),Ls,11:40:00,
43,Sumpiuh (SPH),Ls,11:43:00,
44,Kemranjen (KJ),Ls,11:46:00,
45,Kroya (KYA),11:53:00,11:56:00,
46,Randegan (RDN),Ls,12:03:00,
47,Kebasen (KBS),Ls,12:06:00,
48,Notog (NTG),Ls,12:11:00,
49,Purwokerto (PWT),12:19:00,12:24:00,
50,Karanggandul (KGD),Ls,12:32:00,
51,Karangsari (KRR),Ls,12:41:00,
52,Patuguran (PAT),Ls,12:52:00,
53,Kretek (KRT),Ls,12:58:00,
54,Bumiayu (BMA),Ls,13:06:00,
55,Linggapura (LG),Ls,13:14:00,
56,Prupuk (PPK),Ls,13:24:00,
57,Songgom (SGG),Ls,13:31:00,
58,Larangan (LRA),Ls,13:34:00,
59,Ketanggungan (KGG),Ls,13:39:00,
60,Ciledug (CLD),Ls,13:48:00,
61,Sindanglaut (SDU),Ls,13:57:00,
62,Luwung (LWG),Ls,14:01:00,
63,Cirebon Prujakan (CNP),Ls,14:06:00,
64,Cirebon (CN),14:10:00,14:15:00,
65,Cangkring (CNK),Ls,14:22:00,
66,Bangoduwa (BDW),Ls,14:25:00,
67,Arjawinangun (AWN),Ls,14:28:00,// KA 2529 (KA 2529 =)
68,Kertasemaya (KTM),Ls,14:37:00,
69,Jatibarang (JTB),Ls,14:42:00,
70,Telagasari (TLS),Ls,14:48:00,
71,Terisi (TIS),Ls,14:53:00,
72,Kadokangabus (KAB),Ls,14:57:00,
73,Cilegeh (CLH),Ls,15:02:00,
74,Haurgeulis (HGL),Ls,15:08:00,
75,Cipunegara (CRA),Ls,15:12:00,
76,Pegadenbaru (PGB),Ls,15:16:00,
77,Cikaum (CKM),Ls,15:21:00,// KA 2703 (KA 2703 =)
78,Pasirbungur (PAS),Ls,15:25:00,
79,Pringkasap (PRI),Ls,15:29:00,
80,Pabuaran (PAB),Ls,15:32:00,
81,Tanjungrasa (TJS),Ls,15:35:00,
82,Cikampek (CKP),Ls,15:42:00,
83,Dawuan (DWN),Ls,15:45:00,
84,Kosambi (KOS),Ls,15:49:00,
85,Klari (KLI),Ls,15:52:00,
86,Karawang (KW),15:58:00,16:09:00,= KA 1 (KA 1 //)
87,Kedunggedeh (KDH),Ls,16:14:00,
88,Lemahabang (LMB),Ls,16:21:00,
89,Cikarang (CKR),Ls,16:24:00,
90,Telaga Murni (TLM),Ls,-,
91,Cibitung (CIT),Ls,-,
92,Tambun (TB),Ls,16:31:00,
93,Bekasitimur (BKST),Ls,-,
94,Bekasi (BKS),16:37:00,16:39:00,
95,Jatinegara (JNG),16:51:00,16:53:00,
96,Pondokjati (POK),Ls,-,
97,Kramat (KMT),Ls,-,
98,Gangsentiong (GST),Ls,-,
99,Pasarsenen (PSE),17:03:00,,
