No.,Stasiun,Datang,Berangkat,Keterangan
1,Gambir (GMR),,08:20:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,08:29:00,// KA 5052 (KA 5052 =)
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,08:34:00,
7,Bekasi (BKS),Ls,08:44:00,// KA 5048 (KA 5048 =)
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,08:49:00,
10,Cibitung (CIT),Ls,-,
11,Telaga Murni (TLM),Ls,-,
12,Cikarang (CKR),Ls,08:55:00,
13,Lemahabang (LMB),Ls,08:58:00,
14,Kedunggedeh (KDH),Ls,09:03:00,
15,Karawang (KW),Ls,09:07:00,// KA 166 (KA 166 =)
16,Klari (KLI),Ls,09:11:00,
17,Kosambi (KOS),Ls,09:13:00,
18,Dawuan (DWN),Ls,09:17:00,
19,Cikampek (CKP),Ls,09:20:00,
20,Tanjungrasa (TJS),Ls,09:27:00,
21,Pabuaran (PAB),Ls,09:30:00,
22,Pringkasap (PRI),Ls,09:33:00,
23,Pasirbungur (PAS),Ls,09:36:00,
24,Cikaum (CKM),Ls,09:39:00,
25,Pegadenbaru (PGB),Ls,09:44:00,
26,Cipunegara (CRA),Ls,09:48:00,
27,Haurgeulis (HGL),Ls,09:52:00,
28,Cilegeh (CLH),Ls,09:58:00,
29,Kadokangabus (KAB),Ls,10:03:00,
30,Terisi (TIS),Ls,10:07:00,
31,Telagasari (TLS),Ls,10:12:00,
32,Jatibarang (JTB),Ls,10:18:00,// KA 106 (KA 106 =)
33,Kertasemaya (KTM),Ls,10:23:00,
34,Arjawinangun (AWN),Ls,10:32:00,
35,Bangoduwa (BDW),Ls,10:35:00,
36,Cangkring (CNK),Ls,10:38:00,
37,Cirebon (CN),10:43:00,10:46:00,
38,Cirebon Prujakan (CNP),Ls,10:49:00,
39,Waruduwur (WDW),Ls,10:55:00,
40,Babakan (BBK),Ls,11:02:00,
41,Losari (LOS),Ls,11:07:00,
42,Tanjung (TGN),Ls,11:12:00,
43,Brebes (BB),Ls,11:23:00,
44,Tegal (TG),Ls,11:30:00,
45,Larangan (LR),Ls,11:33:00,
46,Surodadi (SD),Ls,11:39:00,
47,Pemalang (PML),Ls,11:46:00,// KA 218 (KA 218 =)
48,Petarukan (PTA),Ls,11:50:00,
49,Comal (CO),Ls,11:55:00,
50,Sragi (SRI),Ls,11:58:00,
51,Pekalongan (PK),Ls,12:06:00,
52,Batang (BTG),Ls,12:12:00,
53,Ujungnegoro (UJN),Ls,12:15:00,
54,Kuripan (KRP),Ls,12:23:00,
55,Plabuan (PLB),Ls,12:28:00,
56,Krengseng (KNS),Ls,12:34:00,
57,Weleri (WLR),Ls,12:37:00,
58,Kalibodri (KBD),Ls,12:43:00,
59,Kaliwungu (KLN),Ls,12:50:00,
60,Mangkang (MKG),Ls,12:53:00,
61,Jerakah (JRK),Ls,12:57:00,
62,Semarang Poncol (SMC),Ls,13:00:00,
63,Semarang Tawang (SMT),13:05:00,13:08:00,// KA 2510 (KA 2510 =)
64,Alastua (ATA),Ls,13:16:00,
65,Brumbung (BBG),Ls,13:20:00,
66,Tegowanu (TGW),Ls,13:25:00,// KA 2520 (KA 2520 =)
67,Gubug (GUB),Ls,13:29:00,
68,Karangjati (KGT),Ls,13:36:00,
69,Sedadi (SDI),Ls,13:41:00,
70,Ngrombo (NBO),Ls,13:44:00,
71,Gambringan (GBN),Ls,13:46:00,
72,Jambon (JBN),Ls,13:53:00,
73,Panunggalan (PNL),Ls,13:56:00,
74,Kradenan (KNN),Ls,14:01:00,
75,Sulur (SL),Ls,14:07:00,
76,Doplang (DPL),Ls,14:12:00,
77,Randublatung (RBG),Ls,14:23:00,
78,Wadu (WDU),Ls,14:31:00,
79,Kapuan (KPA),Ls,14:35:00,
80,Cepu (CU),Ls,14:39:00,
81,Tobo (TBO),Ls,14:45:00,
82,Kalitidu (KIT),Ls,14:53:00,
83,Bojonegoro (BJ),Ls,15:02:00,
84,Kapas (KPS),Ls,15:06:00,
85,Sumberrejo (SRJ),Ls,15:10:00,
86,Bowerno (BWO),Ls,15:17:00,
87,Babat (BBT),Ls,15:23:00,
88,Gembong (GEB),Ls,15:26:00,
89,Pucuk (PC),Ls,15:29:00,
90,Surabayan (SBN),Ls,15:34:00,
91,Lamongan (LMG),Ls,15:39:00,
92,Duduk (DD),Ls,15:46:00,
93,Cerme (CME),Ls,15:52:00,
94,Benowo (BNW),Ls,15:55:00,
95,Kandangan (KDA),Ls,15:58:00,
96,Tandes (TES),Ls,16:00:00,
97,Surabaya Pasarturi (SBI),16:05:00,,
