No.,Stasiun,Datang,Berangkat,Keterangan
1,Surabayagubeng (SGU),,16:30:00,
2,Ngagel (NGA),Ls,-,
3,Wonokromo (WO),Ls,16:36:00,"X KA 154, 6"
4,Sepanjang (SPJ),Ls,16:41:00,
5,Boharan (BH),Ls,-,
6,Krian (KRN),Ls,16:51:00,
7,Kedinding (KDN),Ls,-,
8,Tarik (TRK),Ls,16:58:00,
9,Mojokerto (MR),17:07:00,17:11:00,
10,Curahmalang (CRM),Ls,-,
11,Sumobito (SBO),Ls,17:21:00,
12,Peterongan (PTR),Ls,-,
13,Jombang (JG),17:31:00,17:34:00,
14,Sembung (SMB),Ls,17:41:00,
15,Kertosono (KTS),Ls,17:46:00,
16,Baron (BRN),Ls,17:51:00,
17,Sukomoro (SKM),Ls,17:57:00,
18,Nganjuk (NJ),18:02:00,18:05:00,
19,Bagor (BGR),Ls,18:11:00,
20,Saradan (SRD),Ls,18:21:00,
21,Caruban (CRB),Ls,18:26:00,
22,Babadan (BBD),Ls,18:31:00,
23,Madiun (MN),18:38:00,18:43:00,
24,Magetan (MAG),Ls,18:51:00,
25,Geneng (GG),Ls,18:56:00,
26,Ngawi (NGW),Ls,19:00:00,
27,Kedunggalar (KG),Ls,19:05:00,
28,Walikukun (WK),Ls,19:11:00,
29,Kedungbanteng (KDB),Ls,19:18:00,
30,Kebonromo (KRO),Ls,19:22:00,
31,Sragen (SR),Ls,19:25:00,
32,Masaran (MSR),Ls,19:30:00,
33,Kemiri (KMR),Ls,19:35:00,
34,Palur (PL),Ls,19:38:00,
35,Solojebres (SK),Ls,19:41:00,
36,Solobalapan (SLO),19:45:00,19:48:00,
37,Purwosari (PWS),Ls,19:52:00,
38,Gawok (GW),Ls,19:56:00,
39,Delanggu (DL),Ls,19:59:00,
40,Ceper (CE),Ls,20:03:00,
41,Klaten (KT),20:10:00,20:12:00,
42,Srowot (SWT),Ls,20:18:00,
43,Brambanan (BBN),Ls,20:22:00,
44,Maguwo (MGW),Ls,20:27:00,
45,Lempuyangan (LPN),Ls,20:31:00,
46,Yogyakarta (YK),20:35:00,,
