No.,Stasiun,Datang,Berangkat,Keterangan
1,Surabayagubeng (SGU),,09:05:00,
2,Ngagel (NGA),Ls,-,
3,Wonokromo (WO),Ls,09:11:00,
4,Sepanjang (SPJ),Ls,09:15:00,(KA 422 X)
5,Boharan (BH),Ls,-,
6,Krian (KRN),Ls,09:23:00,// KA 403 (KA 403 =)
7,Kedinding (KDN),Ls,-,
8,Tarik (TRK),Ls,09:28:00,
9,Mojokerto (MR),09:36:00,09:38:00,
10,Curahmalang (CRM),Ls,-,
11,Sumobito (SBO),Ls,09:46:00,
12,Peterongan (PTR),Ls,-,
13,Jombang (JG),09:54:00,09:56:00,
14,Sembung (SMB),Ls,10:03:00,
15,Kertosono (KTS),10:09:00,10:11:00,
16,Baron (BRN),Ls,10:17:00,
17,Sukomoro (SKM),Ls,10:23:00,
18,Nganjuk (NJ),10:27:00,10:29:00,
19,Bagor (BGR),Ls,10:35:00,
20,Saradan (SRD),Ls,10:45:00,
21,Caruban (CRB),Ls,10:50:00,
22,Babadan (BBD),Ls,10:55:00,
23,Madiun (MN),11:01:00,11:06:00,
24,Magetan (MAG),Ls,11:14:00,
25,Geneng (GG),Ls,11:19:00,
26,Ngawi (NGW),Ls,11:23:00,
27,Kedunggalar (KG),Ls,11:28:00,
28,Walikukun (WK),Ls,11:34:00,
29,Kedungbanteng (KDB),Ls,11:41:00,
30,Kebonromo (KRO),Ls,11:45:00,
31,Sragen (SR),Ls,11:48:00,// KA 2603 (KA 2603 =)
32,Masaran (MSR),Ls,11:53:00,
33,Kemiri (KMR),Ls,11:58:00,
34,Palur (PL),Ls,12:01:00,
35,Solojebres (SK),Ls,12:04:00,
36,Solobalapan (SLO),12:08:00,12:11:00,
37,Purwosari (PWS),Ls,12:15:00,
38,Gawok (GW),Ls,12:19:00,
39,Delanggu (DL),Ls,12:23:00,
40,Ceper (CE),Ls,12:27:00,
41,Klaten (KT),Ls,12:32:00,// KA 235F JJ (KA 235F JJ =)
42,Srowot (SWT),Ls,12:36:00,
43,Brambanan (BBN),Ls,12:39:30,
44,Maguwo (MGW),Ls,12:44:00,
45,Lempuyangan (LPN),Ls,12:48:00,
46,Yogyakarta (YK),12:51:00,12:56:00,
47,Patukan (PTN),Ls,13:01:00,
48,Rewulu (RWL),Ls,13:04:00,
49,Sentolo (STL),Ls,13:10:00,
50,Wates (WT),Ls,13:17:00,
51,Kedundang (KDG),Ls,13:20:30,
52,Wojo (WJ),Ls,13:24:00,
53,Jenar (JN),Ls,13:30:00,
54,Kutoarjo (KTA),13:39:00,13:42:00,
55,Butuh (BTH),Ls,13:47:00,
56,Prembun (PRB),Ls,13:51:00,
57,Kutowinangun (KWN),Ls,13:55:00,
58,Wonosari (WNS),Ls,13:57:00,
59,Kebumen (KM),14:01:00,14:03:00,
60,Sruweng (SRW),Ls,14:10:00,
61,Karanganyar (KA),Ls,14:12:00,
62,Gombong (GB),Ls,14:17:00,
63,Ijo (IJ),Ls,14:21:00,
64,Tambak (TBK),Ls,14:24:00,
65,Sumpiuh (SPH),Ls,14:27:00,
66,Kemranjen (KJ),Ls,14:30:00,
67,Kroya (KYA),14:36:00,14:38:00,
68,Randegan (RDN),Ls,14:45:00,
69,Kebasen (KBS),Ls,14:47:30,
70,Notog (NTG),Ls,14:53:00,
71,Purwokerto (PWT),15:01:00,15:06:00,
72,Karanggandul (KGD),Ls,15:14:00,
73,Karangsari (KRR),Ls,15:23:00,
74,Patuguran (PAT),Ls,15:34:00,
75,Kretek (KRT),Ls,15:40:00,
76,Bumiayu (BMA),Ls,15:47:00,
77,Linggapura (LG),Ls,15:54:00,
78,Prupuk (PPK),Ls,16:04:00,
79,Songgom (SGG),Ls,16:11:00,
80,Larangan (LRA),Ls,16:14:00,
81,Ketanggungan (KGG),Ls,16:19:00,
