No.,Stasiun,Datang,Berangkat,Keterangan
1,Malang (ML),,07:50:00,
2,Blimbing (BMG),Ls,07:56:00,
3,Singosari (SGS),Ls,08:02:00,
4,Lawang (LW),08:12:00,08:15:00,
5,Sengon (SN),Ls,08:27:00,
6,Sukorejo (SKJ),Ls,08:32:00,
7,Wonokerto (WN),Ls,08:41:00,
8,Bangil (BG),08:52:00,09:20:00,
