No.,Stasiun,Datang,Berangkat,Keterangan
1,Gambir (GMR),,22:50:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,22:59:00,
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,23:04:00,
7,Bekasi (BKS),23:15:00,23:17:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,23:23:00,// KA 5186 (KA 5186 =)
10,Cibitung (CIT),Ls,-,
11,Telaga Murni (TLM),Ls,-,
12,Cikarang (CKR),23:30:00,23:32:00,
13,Lemahabang (LMB),Ls,23:36:00,
14,Kedunggedeh (KDH),Ls,23:42:00,
15,Karawang (KW),Ls,23:46:00,
16,Klari (KLI),Ls,23:51:00,
17,Kosambi (KOS),Ls,23:53:00,
18,Dawuan (DWN),Ls,23:57:00,
19,Cikampek (CKP),Ls,00:00:00,
20,Tanjungrasa (TJS),Ls,00:07:00,
21,Pabuaran (PAB),Ls,00:10:00,
22,Pringkasap (PRI),Ls,00:13:00,
23,Pasirbungur (PAS),Ls,00:17:00,
24,Cikaum (CKM),Ls,00:20:00,
25,Pegadenbaru (PGB),Ls,00:25:00,
26,Cipunegara (CRA),Ls,00:29:00,
27,Haurgeulis (HGL),Ls,00:33:00,
28,Cilegeh (CLH),Ls,00:40:00,
29,Kadokangabus (KAB),Ls,00:45:00,
30,Terisi (TIS),Ls,00:49:00,
31,Telagasari (TLS),Ls,00:55:00,
32,Jatibarang (JTB),Ls,01:01:00,
33,Kertasemaya (KTM),Ls,01:07:00,
34,Arjawinangun (AWN),Ls,01:17:00,
35,Bangoduwa (BDW),Ls,01:21:00,
36,Cangkring (CNK),Ls,01:25:00,
37,Cirebon (CN),01:32:00,01:37:00,
38,Cirebon Prujakan (CNP),Ls,01:40:00,
39,Luwung (LWG),Ls,01:45:00,
40,Sindanglaut (SDU),Ls,01:50:00,
41,Ciledug (CLD),Ls,01:59:00,
42,Ketanggungan (KGG),Ls,02:09:00,
43,Larangan (LRA),Ls,02:15:00,
44,Songgom (SGG),Ls,02:19:00,
45,Prupuk (PPK),Ls,02:27:00,
46,Linggapura (LG),Ls,02:37:00,
47,Bumiayu (BMA),Ls,02:45:00,
48,Kretek (KRT),Ls,02:52:00,
49,Patuguran (PAT),Ls,02:58:00,
50,Karangsari (KRR),Ls,03:08:00,
51,Karanggandul (KGD),Ls,03:16:00,
52,Purwokerto (PWT),03:24:00,03:29:00,
53,Notog (NTG),Ls,03:37:00,
54,Kebasen (KBS),Ls,03:42:00,
55,Randegan (RDN),Ls,03:45:00,
56,Kroya (KYA),03:52:00,03:54:00,
57,Kemranjen (KJ),Ls,04:00:00,
58,Sumpiuh (SPH),Ls,04:03:00,
59,Tambak (TBK),Ls,04:06:00,
60,Ijo (IJ),Ls,04:09:00,
61,Gombong (GB),Ls,04:13:00,
62,Karanganyar (KA),Ls,04:18:00,
63,Sruweng (SRW),Ls,04:20:00,
64,Kebumen (KM),04:27:00,04:29:00,
65,Wonosari (WNS),Ls,04:34:00,
66,Kutowinangun (KWN),Ls,04:36:00,
67,Prembun (PRB),Ls,04:40:00,
68,Butuh (BTH),Ls,04:44:00,
69,Kutoarjo (KTA),04:49:00,04:54:00,
70,Jenar (JN),Ls,05:03:00,
71,Wojo (WJ),Ls,05:08:00,
72,Kedundang (KDG),Ls,05:12:00,
73,Wates (WT),Ls,05:16:00,
74,Sentolo (STL),Ls,05:24:00,
75,Rewulu (RWL),Ls,05:31:00,
76,Patukan (PTN),Ls,05:34:00,
77,Yogyakarta (YK),05:39:00,05:44:00,
78,Lempuyangan (LPN),Ls,05:48:00,
79,Maguwo (MGW),Ls,05:53:00,// KA 2750F JJ (KA 2750F JJ =)
80,Brambanan (BBN),Ls,05:58:00,
81,Srowot (SWT),Ls,06:01:00,
82,Klaten (KT),06:06:00,06:08:00,// KA 150 (KA 150 =)
83,Ceper (CE),Ls,06:15:00,
84,Delanggu (DL),Ls,06:19:00,
85,Gawok (GW),Ls,06:22:00,
86,Purwosari (PWS),Ls,06:26:00,
87,Solobalapan (SLO),06:30:00,,
