No.,Stasiun,Datang,Berangkat,Keterangan
1,Semarang Tawang (SMT),,10:40:00,
2,Semarang Poncol (SMC),10:46:00,10:51:00,
3,Jerakah (JRK),Ls,10:58:00,
4,Mangkang (MKG),Ls,11:03:00,
5,Kaliwungu (KLN),Ls,11:08:00,
6,Kalibodri (KBD),Ls,11:17:00,
7,Weleri (WLR),11:25:00,11:44:00,= KA 39 (KA 39 //)
8,Krengseng (KNS),Ls,11:51:00,
9,Plabuan (PLB),Ls,11:58:00,
10,Kuripan (KRP),Ls,12:03:00,
11,Ujungnegoro (UJN),Ls,12:11:00,
12,Batang (BTG),Ls,12:15:00,
13,Pekalongan (PK),12:24:00,12:28:00,
14,Sragi (SRI),Ls,12:37:00,
15,Comal (CO),Ls,12:40:00,
16,Petarukan (PTA),Ls,12:47:00,
17,Pemalang (PML),12:53:00,12:56:00,
18,Surodadi (SD),Ls,13:07:00,
19,Larangan (LR),Ls,13:14:00,
20,Tegal (TG),13:21:00,13:33:00,"PERJALANANNYA DITERUSKAN OLEH 
KA 184"
