No.,Stasiun,Datang,Berangkat,Keterangan
107,Baron (BRN),Ls,02:05:00,
108,Kertosono (KTS),02:11:00,02:13:00,
109,Sembung (SMB),Ls,02:19:00,
110,Jombang (JG),02:25:00,02:27:00,
111,Peterongan (PTR),Ls,-,
112,Sumobito (SBO),Ls,02:36:00,
113,Curahmalang (CRM),Ls,-,
114,Mojokerto (MR),02:45:00,02:47:00,
115,Tarik (TRK),Ls,02:55:00,
116,Kedinding (KDN),Ls,-,
117,Krian (KRN),Ls,03:01:00,
118,Boharan (BH),Ls,-,
119,Sepanjang (SPJ),Ls,03:10:00,
120,Wonokromo (WO),Ls,03:14:00,
121,Ngagel (NGA),Ls,-,
122,Surabayagubeng (SGU),03:20:00,,
