No.,Stasiun,Datang,Berangkat,Keterangan
1,Solobalapan (SLO),,23:35:00,
2,Purwosari (PWS),23:39:00,23:43:00,
3,Gawok (GW),Ls,23:49:00,
4,Delanggu (DL),Ls,23:52:00,
5,Ceper (CE),Ls,23:56:00,
6,Klaten (KT),00:03:00,00:05:00,
7,Srowot (SWT),Ls,00:10:30,
8,Brambanan (BBN),Ls,00:14:00,
9,Maguwo (MGW),Ls,00:19:00,
10,Lempuyangan (LPN),00:25:00,00:29:00,
11,Yogyakarta (YK),Ls,00:33:00,
12,Patukan (PTN),Ls,00:38:00,
13,Rewulu (RWL),Ls,00:42:00,
14,Sentolo (STL),Ls,00:48:00,
15,Wates (WT),00:57:00,00:59:00,
16,Kedundang (KDG),Ls,01:04:00,
17,Wojo (WJ),Ls,01:08:00,
18,Jenar (JN),Ls,01:13:00,
19,Kutoarjo (KTA),01:23:00,01:26:00,
20,Butuh (BTH),Ls,01:31:00,
21,Prembun (PRB),Ls,01:34:30,
22,Kutowinangun (KWN),01:41:00,01:43:00,
23,Wonosari (WNS),Ls,01:47:00,
24,Kebumen (KM),01:51:00,01:54:00,
25,Sruweng (SRW),Ls,02:01:00,
26,Karanganyar (KA),Ls,02:03:00,
27,Gombong (GB),02:10:00,02:12:00,
28,Ijo (IJ),Ls,02:18:00,
29,Tambak (TBK),Ls,02:21:00,
30,Sumpiuh (SPH),Ls,02:24:00,
31,Kemranjen (KJ),Ls,02:27:00,
32,Kroya (KYA),02:34:00,02:37:00,
33,Randegan (RDN),Ls,02:44:00,
34,Kebasen (KBS),Ls,02:47:00,
35,Notog (NTG),Ls,02:52:00,
36,Purwokerto (PWT),03:00:00,03:05:00,
37,Karanggandul (KGD),Ls,03:13:00,
38,Karangsari (KRR),Ls,03:22:00,
39,Patuguran (PAT),Ls,03:33:00,
40,Kretek (KRT),Ls,03:39:00,
41,Bumiayu (BMA),03:47:00,03:49:00,
42,Linggapura (LG),Ls,03:58:00,
43,Prupuk (PPK),Ls,04:08:00,
44,Songgom (SGG),Ls,04:15:00,
45,Larangan (LRA),Ls,04:19:00,
46,Ketanggungan (KGG),Ls,04:24:00,// KA 2717 (KA 2717 =)
47,Ciledug (CLD),Ls,04:33:00,
48,Sindanglaut (SDU),Ls,04:42:00,
49,Luwung (LWG),Ls,04:47:00,
50,Cirebon Prujakan (CNP),04:53:00,04:58:00,
51,Cirebon (CN),Ls,05:02:00,
52,Cangkring (CNK),Ls,05:07:00,
53,Bangoduwa (BDW),Ls,05:10:00,
54,Arjawinangun (AWN),Ls,05:13:00,
55,Kertasemaya (KTM),Ls,05:22:00,
56,Jatibarang (JTB),05:28:00,05:30:00,
57,Telagasari (TLS),Ls,05:37:00,
58,Terisi (TIS),Ls,05:42:00,
59,Kadokangabus (KAB),Ls,05:46:00,
60,Cilegeh (CLH),Ls,05:51:00,
61,Haurgeulis (HGL),05:58:00,06:00:00,
62,Cipunegara (CRA),Ls,06:05:00,
63,Pegadenbaru (PGB),Ls,06:10:00,
64,Cikaum (CKM),Ls,06:15:00,
65,Pasirbungur (PAS),Ls,06:18:00,
66,Pringkasap (PRI),Ls,06:22:00,
67,Pabuaran (PAB),Ls,06:25:00,
68,Tanjungrasa (TJS),Ls,06:28:00,
69,Cikampek (CKP),Ls,06:35:00,
70,Dawuan (DWN),Ls,06:38:00,
71,Kosambi (KOS),Ls,06:42:00,
72,Klari (KLI),Ls,06:44:00,
73,Karawang (KW),Ls,06:48:00,
74,Kedunggedeh (KDH),Ls,06:52:00,
75,Lemahabang (LMB),Ls,06:58:00,
76,Cikarang (CKR),07:02:00,07:04:00,
77,Telaga Murni (TLM),Ls,-,
78,Cibitung (CIT),Ls,-,
79,Tambun (TB),Ls,07:13:00,
80,Bekasitimur (BKST),Ls,-,
81,Bekasi (BKS),Ls,07:20:00,
82,Jatinegara (JNG),07:31:00,07:33:00,
83,Pondokjati (POK),Ls,-,
84,Kramat (KMT),Ls,-,
85,Gangsentiong (GST),Ls,-,
86,Pasarsenen (PSE),07:43:00,,
