No.,Stasiun,Datang,Berangkat,Keterangan
1,Semarang Tawang (SMT),,14:00:00,
2,Semarang Poncol (SMC),Ls,14:04:00,
3,Jerakah (JRK),Ls,14:08:00,
4,Mangkang (MKG),Ls,14:12:00,
5,Kaliwungu (KLN),Ls,14:16:00,
6,Kalibodri (KBD),Ls,14:24:00,
7,Weleri (WLR),Ls,14:30:00,
8,Krengseng (KNS),Ls,14:33:00,
9,Plabuan (PLB),Ls,14:39:00,// KA 2523 (KA 2523 =)
10,Kuripan (KRP),Ls,14:44:00,
11,Ujungnegoro (UJN),Ls,14:52:00,
12,Batang (BTG),Ls,14:55:00,
13,Pekalongan (PK),15:02:00,15:04:00,
14,Sragi (SRI),Ls,15:13:00,
15,Comal (CO),Ls,15:16:00,
16,Petarukan (PTA),Ls,15:21:00,
17,Pemalang (PML),15:26:00,15:28:00,
18,Surodadi (SD),Ls,15:36:00,
19,Larangan (LR),Ls,15:42:00,
20,Tegal (TG),15:47:00,15:49:00,
21,Brebes (BB),Ls,15:57:00,
22,Tanjung (TGN),Ls,16:08:00,
23,Losari (LOS),Ls,16:13:00,
24,Babakan (BBK),Ls,16:18:00,
25,Waruduwur (WDW),Ls,16:25:00,
26,Cirebon Prujakan (CNP),Ls,16:31:00,
27,Cirebon (CN),16:34:00,16:39:00,
28,Cangkring (CNK),Ls,16:46:00,
29,Bangoduwa (BDW),Ls,16:49:00,
30,Arjawinangun (AWN),Ls,16:52:00,
31,Kertasemaya (KTM),Ls,17:01:00,
32,Jatibarang (JTB),Ls,17:06:00,
33,Telagasari (TLS),Ls,17:12:00,
34,Terisi (TIS),Ls,17:17:00,
35,Kadokangabus (KAB),Ls,17:21:00,
36,Cilegeh (CLH),Ls,17:26:00,
37,Haurgeulis (HGL),Ls,17:32:00,
38,Cipunegara (CRA),Ls,17:36:00,
39,Pegadenbaru (PGB),Ls,17:41:00,
40,Cikaum (CKM),Ls,17:46:00,
41,Pasirbungur (PAS),Ls,17:50:00,
42,Pringkasap (PRI),Ls,17:53:00,
43,Pabuaran (PAB),Ls,17:56:00,
44,Tanjungrasa (TJS),Ls,17:59:00,
45,Cikampek (CKP),Ls,18:06:00,
46,Dawuan (DWN),Ls,18:09:00,
47,Kosambi (KOS),Ls,18:13:00,
48,Klari (KLI),Ls,18:15:00,
49,Karawang (KW),Ls,18:19:00,
50,Kedunggedeh (KDH),Ls,18:23:00,
51,Lemahabang (LMB),Ls,18:29:00,
52,Cikarang (CKR),Ls,18:32:00,
53,Telaga Murni (TLM),Ls,-,
54,Cibitung (CIT),Ls,-,
55,Tambun (TB),Ls,18:38:00,
56,Bekasitimur (BKST),Ls,-,
57,Bekasi (BKS),18:44:00,18:46:00,
58,Jatinegara (JNG),18:57:00,18:59:00,
59,Matraman (MTR),Ls,-,
60,Manggarai (MRI),Ls,19:06:00,
61,Cikini (CKI),Ls,-,
62,Gondangdia (GDD),Ls,-,
63,Gambir (GMR),19:16:00,,
