No.,Stasiun,Datang,Berangkat,Keterangan
1,Yogyakarta (YK),,14:45:00,
2,Patukan (PTN),Ls,14:50:00,
3,Rewulu (RWL),Ls,14:53:00,
4,Sentolo (STL),Ls,15:00:00,
5,Wates (WT),Ls,15:08:00,= KA 167 (KA 167 //)
6,Kedundang (KDG),Ls,15:12:00,
7,Wojo (WJ),Ls,15:15:30,
8,Jenar (JN),Ls,15:20:00,
9,Kutoarjo (KTA),Ls,15:28:00,// KA 153 (KA 153 =)
10,Butuh (BTH),Ls,15:31:00,
11,Prembun (PRB),Ls,15:35:00,
12,Kutowinangun (KWN),Ls,15:39:00,
13,Wonosari (WNS),Ls,15:41:00,
14,Kebumen (KM),15:45:00,15:47:00,
15,Sruweng (SRW),Ls,15:54:00,
16,Karanganyar (KA),Ls,15:56:00,
17,Gombong (GB),Ls,16:00:00,
18,Ijo (IJ),Ls,16:04:00,
19,Tambak (TBK),Ls,16:07:00,
20,Sumpiuh (SPH),Ls,16:10:00,
21,Kemranjen (KJ),Ls,16:13:00,
22,Kroya (KYA),Ls,16:17:00,
23,Randegan (RDN),Ls,16:21:30,
24,Kebasen (KBS),Ls,16:24:00,
25,Notog (NTG),Ls,16:29:00,
26,Purwokerto (PWT),16:37:00,16:41:00,
27,Karanggandul (KGD),Ls,16:49:00,
28,Karangsari (KRR),Ls,16:57:00,
29,Patuguran (PAT),Ls,17:08:00,
30,Kretek (KRT),Ls,17:14:00,
31,Bumiayu (BMA),Ls,17:22:00,
32,Linggapura (LG),Ls,17:29:00,
33,Prupuk (PPK),Ls,17:39:00,
34,Songgom (SGG),Ls,17:46:00,
35,Larangan (LRA),Ls,17:49:00,
36,Ketanggungan (KGG),Ls,17:54:00,
37,Ciledug (CLD),Ls,18:02:30,
38,Sindanglaut (SDU),Ls,18:11:00,
39,Luwung (LWG),Ls,18:15:00,
40,Cirebon Prujakan (CNP),Ls,18:20:00,
41,Cirebon (CN),18:23:00,18:28:00,// KA 29F JJ (KA 29F JJ =)
42,Cangkring (CNK),Ls,18:34:00,
43,Bangoduwa (BDW),Ls,18:37:00,
44,Arjawinangun (AWN),Ls,18:40:00,// KA 2509 (KA 2509 =)
45,Kertasemaya (KTM),Ls,18:49:00,
46,Jatibarang (JTB),Ls,18:54:00,
47,Telagasari (TLS),Ls,19:00:00,
48,Terisi (TIS),Ls,19:05:00,
49,Kadokangabus (KAB),Ls,19:09:00,
50,Cilegeh (CLH),Ls,19:14:00,
51,Haurgeulis (HGL),Ls,19:20:00,
52,Cipunegara (CRA),Ls,19:24:00,
53,Pegadenbaru (PGB),Ls,19:28:00,
54,Cikaum (CKM),Ls,19:33:00,
55,Pasirbungur (PAS),Ls,19:36:00,
56,Pringkasap (PRI),Ls,19:39:00,
57,Pabuaran (PAB),Ls,19:42:00,
58,Tanjungrasa (TJS),Ls,19:45:00,
59,Cikampek (CKP),Ls,19:52:00,
60,Dawuan (DWN),Ls,19:55:00,
61,Kosambi (KOS),Ls,19:59:00,
62,Klari (KLI),Ls,20:01:00,
63,Karawang (KW),Ls,20:05:00,
64,Kedunggedeh (KDH),Ls,20:09:00,
65,Lemahabang (LMB),Ls,20:15:00,
66,Cikarang (CKR),Ls,20:19:00,
67,Telaga Murni (TLM),Ls,-,
68,Cibitung (CIT),Ls,-,
69,Tambun (TB),Ls,20:26:00,// KA 5181 (KA 5181 =)
70,Bekasitimur (BKST),Ls,-,
71,Bekasi (BKS),Ls,20:31:00,
72,Jatinegara (JNG),Ls,20:41:00,
73,Matraman (MTR),Ls,-,
74,Manggarai (MRI),Ls,20:46:00,
75,Cikini (CKI),Ls,-,
76,Gondangdia (GDD),Ls,-,
77,Gambir (GMR),20:54:00,,
