No.,Stasiun,Datang,Berangkat,Keterangan
1,Yogyakarta (YK),,06:00:00,
2,Patukan (PTN),Ls,06:05:00,
3,Rewulu (RWL),Ls,06:08:00,
4,Sentolo (STL),Ls,06:15:00,
5,Wates (WT),Ls,06:23:00,
6,Kedundang (KDG),Ls,06:29:00,
7,"Yogyakarta International 
Airport (YIA)",06:35:00,,
