No.,Stasiun,Datang,Berangkat,Keterangan
1,Gambir (GMR),,19:30:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,19:39:00,
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,19:44:00,
7,Bekasi (BKS),19:54:00,19:56:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,20:02:00,
10,Cibitung (CIT),Ls,-,
11,Telaga Murni (TLM),Ls,-,
12,Cikarang (CKR),Ls,20:08:00,// KA 288 (KA 288 =)
13,Lemahabang (LMB),Ls,20:11:00,
14,Kedunggedeh (KDH),Ls,20:17:00,
15,Karawang (KW),Ls,20:21:00,
16,Klari (KLI),Ls,20:25:00,
17,Kosambi (KOS),Ls,20:28:00,
18,Dawuan (DWN),Ls,20:32:00,
19,Cikampek (CKP),Ls,20:35:00,// KA 304 (KA 304 =)
20,Tanjungrasa (TJS),Ls,20:42:00,
21,Pabuaran (PAB),Ls,20:45:00,
22,Pringkasap (PRI),Ls,20:48:00,
23,Pasirbungur (PAS),Ls,20:51:00,
24,Cikaum (CKM),Ls,20:54:00,
25,Pegadenbaru (PGB),Ls,20:59:00,
26,Cipunegara (CRA),Ls,21:03:00,
27,Haurgeulis (HGL),Ls,21:07:00,
28,Cilegeh (CLH),Ls,21:13:00,
29,Kadokangabus (KAB),Ls,21:18:00,
30,Terisi (TIS),Ls,21:22:00,
31,Telagasari (TLS),Ls,21:27:00,
32,Jatibarang (JTB),Ls,21:33:00,
33,Kertasemaya (KTM),Ls,21:38:00,
34,Arjawinangun (AWN),Ls,21:47:00,
35,Bangoduwa (BDW),Ls,21:50:00,
36,Cangkring (CNK),Ls,21:53:00,
37,Cirebon (CN),21:59:00,22:04:00,// KA 124 (KA 124 =)
38,Cirebon Prujakan (CNP),Ls,22:07:00,
39,Waruduwur (WDW),Ls,22:13:00,
40,Babakan (BBK),Ls,22:20:00,
41,Losari (LOS),Ls,22:25:00,
42,Tanjung (TGN),Ls,22:30:00,
43,Brebes (BB),Ls,22:41:00,
44,Tegal (TG),22:50:00,22:52:00,// KA 2708 (KA 2708 =)
45,Larangan (LR),Ls,22:57:00,
46,Surodadi (SD),Ls,23:03:00,
47,Pemalang (PML),Ls,23:10:00,
48,Petarukan (PTA),Ls,23:14:00,
49,Comal (CO),Ls,23:19:00,
50,Sragi (SRI),Ls,23:22:00,
51,Pekalongan (PK),23:30:00,23:32:00,
52,Batang (BTG),Ls,23:40:00,
53,Ujungnegoro (UJN),Ls,23:43:00,
54,Kuripan (KRP),Ls,23:51:00,
55,Plabuan (PLB),Ls,23:56:00,
56,Krengseng (KNS),Ls,00:02:00,
57,Weleri (WLR),Ls,00:05:00,
58,Kalibodri (KBD),Ls,00:10:00,
59,Kaliwungu (KLN),Ls,00:17:00,
60,Mangkang (MKG),Ls,00:20:00,
61,Jerakah (JRK),Ls,00:24:00,
62,Semarang Poncol (SMC),Ls,00:28:00,
63,Semarang Tawang (SMT),00:33:00,00:38:00,
64,Alastua (ATA),Ls,00:46:00,
65,Brumbung (BBG),Ls,00:50:00,// KA 2524 (KA 2524 =)
66,Tegowanu (TGW),Ls,00:55:00,
67,Gubug (GUB),Ls,00:59:00,
68,Karangjati (KGT),Ls,01:06:00,
69,Sedadi (SDI),Ls,01:11:00,
70,Ngrombo (NBO),Ls,01:14:00,
71,Gambringan (GBN),Ls,01:16:00,
72,Jambon (JBN),Ls,01:24:00,
73,Panunggalan (PNL),Ls,01:27:00,
74,Kradenan (KNN),Ls,01:33:00,
75,Sulur (SL),Ls,01:39:00,
76,Doplang (DPL),Ls,01:44:00,
77,Randublatung (RBG),Ls,01:55:00,
78,Wadu (WDU),Ls,02:03:00,
79,Kapuan (KPA),Ls,02:07:00,
80,Cepu (CU),02:12:00,02:15:00,
81,Tobo (TBO),Ls,02:22:00,
82,Kalitidu (KIT),Ls,02:31:00,
83,Bojonegoro (BJ),02:41:00,02:43:00,
84,Kapas (KPS),Ls,02:49:00,
85,Sumberrejo (SRJ),Ls,02:54:00,
86,Bowerno (BWO),Ls,03:02:00,
87,Babat (BBT),Ls,03:07:00,
88,Gembong (GEB),Ls,03:11:00,
89,Pucuk (PC),Ls,03:14:00,
90,Surabayan (SBN),Ls,03:19:00,
91,Lamongan (LMG),03:25:00,03:27:00,
92,Duduk (DD),Ls,03:36:00,
93,Cerme (CME),Ls,03:42:00,
94,Benowo (BNW),Ls,03:45:00,
95,Kandangan (KDA),Ls,03:48:00,
96,Tandes (TES),Ls,03:50:00,
97,Surabaya Pasarturi (SBI),03:55:00,,
