No.,Stasiun,Datang,Berangkat,Keterangan
1,Pasarsenen (PSE),,17:40:00,
2,Gangsentiong (GST),Ls,-,
3,Kramat (KMT),Ls,-,
4,Pondokjati (POK),Ls,-,
5,Jatinegara (JNG),Ls,17:50:00,
6,Bekasi (BKS),18:02:00,18:04:00,
7,Bekasitimur (BKST),Ls,-,
8,Tambun (TB),Ls,18:11:00,
9,Cibitung (CIT),Ls,-,
10,Telaga Murni (TLM),Ls,-,
11,Cikarang (CKR),Ls,18:18:00,
12,Lemahabang (LMB),Ls,18:21:00,
13,Kedunggedeh (KDH),Ls,18:27:00,
14,Karawang (KW),18:32:00,18:34:00,
15,Klari (KLI),Ls,18:40:00,
16,Kosambi (KOS),Ls,18:42:00,
17,Dawuan (DWN),Ls,18:46:00,
18,Cikampek (CKP),Ls,18:49:00,
19,Tanjungrasa (TJS),Ls,18:56:00,
20,Pabuaran (PAB),Ls,18:59:00,
21,Pringkasap (PRI),Ls,19:02:00,
22,Pasirbungur (PAS),Ls,19:06:00,
23,Cikaum (CKM),Ls,19:09:00,
24,Pegadenbaru (PGB),Ls,19:14:00,
25,Cipunegara (CRA),Ls,19:18:00,
26,Haurgeulis (HGL),19:23:00,19:25:00,
27,Cilegeh (CLH),Ls,19:32:00,
28,Kadokangabus (KAB),Ls,19:37:00,
29,Terisi (TIS),Ls,19:41:00,
30,Telagasari (TLS),Ls,19:46:00,
31,Jatibarang (JTB),Ls,19:52:00,
32,Kertasemaya (KTM),Ls,19:58:00,
33,Arjawinangun (AWN),Ls,20:07:00,
34,Bangoduwa (BDW),Ls,20:11:00,
35,Cangkring (CNK),Ls,20:14:00,
36,Cirebon (CN),Ls,20:19:00,
37,Cirebon Prujakan (CNP),20:23:00,20:29:00,
38,Waruduwur (WDW),Ls,20:37:00,
39,Babakan (BBK),Ls,20:44:00,
40,Losari (LOS),Ls,20:49:00,
41,Tanjung (TGN),Ls,20:54:00,
42,Brebes (BB),Ls,21:06:00,
43,Tegal (TG),21:16:00,21:21:00,
44,Larangan (LR),Ls,21:27:00,
45,Surodadi (SD),Ls,21:33:00,
46,Pemalang (PML),Ls,21:40:00,
47,Petarukan (PTA),Ls,21:44:00,
48,Comal (CO),Ls,21:50:00,
49,Sragi (SRI),Ls,21:53:00,
50,Pekalongan (PK),22:02:00,22:05:00,
51,Batang (BTG),Ls,22:14:00,
52,Ujungnegoro (UJN),Ls,22:17:00,
53,Kuripan (KRP),Ls,22:26:00,
54,Plabuan (PLB),Ls,22:31:00,
55,Krengseng (KNS),Ls,22:38:00,
56,Weleri (WLR),Ls,22:41:00,// KA 2524 (KA 2524 =)
57,Kalibodri (KBD),Ls,22:48:00,
58,Kaliwungu (KLN),Ls,22:56:00,
59,Mangkang (MKG),Ls,23:00:00,
60,Jerakah (JRK),Ls,23:04:00,
61,Semarang Poncol (SMC),Ls,23:09:00,
62,Semarang Tawang (SMT),23:15:00,23:27:00,
63,Alastua (ATA),Ls,23:35:00,
64,Brumbung (BBG),Ls,23:41:00,
65,Tanggung (TGG),Ls,23:50:00,
66,Kedungjati (KEJ),Ls,23:59:00,
67,Padas (PDS),Ls,00:03:00,
68,Telawa (TW),00:12:00,00:19:00,X KA 245 (KA 245 X)
69,Karangsono (KSO),Ls,00:29:00,
70,Gundih (GD),Ls,00:39:00,
71,Goprak (GPK),Ls,00:44:00,
72,Sumberlawang (SUM),Ls,00:49:00,
73,Salem (SLM),Ls,00:55:00,
74,Kalioso (KO),Ls,01:00:00,
75,Kadipiro (KDO),Ls,01:05:00,
76,Solobalapan (SLO),Ls,01:12:00,
77,Solojebres (SK),01:16:00,01:20:00,
78,Palur (PL),Ls,01:25:00,
79,Kemiri (KMR),Ls,01:28:00,
80,Masaran (MSR),Ls,01:33:00,
81,Sragen (SR),01:40:00,01:42:00,
82,Kebonromo (KRO),Ls,01:48:00,
83,Kedungbanteng (KDB),Ls,01:52:00,
84,Walikukun (WK),02:01:00,02:03:00,
85,Kedunggalar (KG),Ls,02:10:00,
86,Ngawi (NGW),02:17:00,02:19:00,
87,Geneng (GG),Ls,02:25:00,
88,Magetan (MAG),Ls,02:30:00,
89,Madiun (MN),02:38:00,02:43:00,
90,Babadan (BBD),Ls,02:50:00,
91,Caruban (CRB),Ls,02:55:00,
92,Saradan (SRD),Ls,03:00:00,
93,Bagor (BGR),Ls,03:10:00,
94,Nganjuk (NJ),03:16:00,03:18:00,
95,Sukomoro (SKM),Ls,03:23:00,
96,Baron (BRN),Ls,03:29:00,
97,Kertosono (KTS),03:35:00,03:38:00,
98,Purwoasri (PWA),Ls,03:44:00,
99,Papar (PPR),Ls,03:48:00,
100,Minggiran (MGN),Ls,03:51:00,
101,Susuhan (SS),Ls,03:55:00,
102,Kediri (KD),04:00:00,04:03:00,
103,Ngadiluwih (NDL),Ls,04:10:00,
104,Kras (KRS),Ls,04:14:00,
105,Ngujang (NJG),Ls,04:18:00,
106,Tulungagung (TA),04:24:00,04:26:00,
107,Sumbergempol (SBL),Ls,04:31:00,
108,Ngunut (NT),Ls,04:35:00,
109,Rejotangan (RJ),Ls,04:40:00,X KA 421 (KA 421 X)
110,Blitar (BL),04:49:00,04:52:00,
111,Garum (GRM),Ls,05:01:00,
112,Talun (TAL),Ls,05:09:00,
113,Wlingi (WG),05:14:00,05:16:00,X KA 423 (KA 423 X)
114,Kesamben (KSB),Ls,05:27:00,
115,Pogajih (PGJ),Ls,05:35:00,
116,Sumberpucung (SBP),Ls,05:43:00,
117,Ngebruk (NB),Ls,05:48:00,
118,Kepanjen (KPN),05:57:00,06:01:00,X KA 69 (KA 69 X)
119,Pakisaji (PSI),Ls,06:09:00,
120,Malangkotalama (MLK),06:20:00,06:22:00,X KA LL801
121,Malang (ML),06:28:00,,(KA 2637 X)
