No.,Stasiun,Datang,Berangkat,Keterangan
1,Kroya (KYA),11:54:00,12:14:00,
2,Sikampuh (SKP),Ls,12:20:00,
3,Maos (MA),12:25:00,12:27:00,
4,Kasugihan (KH),Ls,12:30:00,
5,Karangkandri (KKD),Ls,12:35:00,
6,Gumilir (GM),12:40:00,12:42:00,
7,Cilacap (CP),12:51:00,,
