No.,Stasiun,Datang,Berangkat,Keterangan
1,Pasarsenen (PSE),,21:10:00,
2,Gangsentiong (GST),Ls,-,
3,Kramat (KMT),Ls,-,
4,Pondokjati (POK),Ls,-,
5,Jatinegara (JNG),Ls,21:21:00,
6,Bekasi (BKS),21:32:00,21:34:00,
7,Bekasitimur (BKST),Ls,-,
8,Tambun (TB),Ls,21:40:00,
9,Cibitung (CIT),Ls,-,
10,Telaga Murni (TLM),Ls,-,
11,Cikarang (CKR),Ls,21:47:00,
12,Lemahabang (LMB),Ls,21:50:00,
13,Kedunggedeh (KDH),Ls,21:56:00,
14,Karawang (KW),22:02:00,22:12:00,= KA 48 (KA 48 //)
15,Klari (KLI),Ls,22:18:00,
16,Kosambi (KOS),Ls,22:20:00,
17,Dawuan (DWN),Ls,22:25:00,
18,Cikampek (CKP),Ls,22:28:00,
19,Tanjungrasa (TJS),Ls,22:35:00,
20,Pabuaran (PAB),Ls,22:38:00,
21,Pringkasap (PRI),Ls,22:41:00,
22,Pasirbungur (PAS),Ls,22:45:00,
23,Cikaum (CKM),Ls,22:48:00,
24,Pegadenbaru (PGB),Ls,22:53:00,
25,Cipunegara (CRA),Ls,22:57:00,
26,Haurgeulis (HGL),Ls,23:01:00,
27,Cilegeh (CLH),Ls,23:07:00,
28,Kadokangabus (KAB),Ls,23:12:00,
29,Terisi (TIS),Ls,23:16:00,
30,Telagasari (TLS),Ls,23:21:00,
31,Jatibarang (JTB),Ls,23:27:00,// KA 304 (KA 304 =)
32,Kertasemaya (KTM),Ls,23:32:00,
33,Arjawinangun (AWN),Ls,23:41:00,
34,Bangoduwa (BDW),Ls,23:45:00,
35,Cangkring (CNK),Ls,23:48:00,
36,Cirebon (CN),23:54:00,23:59:00,
37,Cirebon Prujakan (CNP),Ls,00:03:00,
38,Luwung (LWG),Ls,00:08:00,
39,Sindanglaut (SDU),Ls,00:12:00,
40,Ciledug (CLD),Ls,00:21:00,
41,Ketanggungan (KGG),Ls,00:30:00,
42,Larangan (LRA),Ls,00:35:00,
43,Songgom (SGG),Ls,00:39:00,
44,Prupuk (PPK),Ls,00:46:00,// KA 2612 (KA 2612 =)
45,Linggapura (LG),Ls,00:56:00,
46,Bumiayu (BMA),Ls,01:04:00,
47,Kretek (KRT),Ls,01:11:00,
48,Patuguran (PAT),Ls,01:17:00,
49,Karangsari (KRR),Ls,01:28:00,
50,Karanggandul (KGD),Ls,01:36:00,
51,Purwokerto (PWT),01:44:00,01:49:00,
52,Notog (NTG),Ls,01:57:00,
53,Kebasen (KBS),Ls,02:02:00,
54,Randegan (RDN),Ls,02:05:00,
55,Kroya (KYA),02:12:00,02:14:00,
56,Kemranjen (KJ),Ls,02:20:00,
57,Sumpiuh (SPH),Ls,02:23:00,
58,Tambak (TBK),Ls,02:26:00,
59,Ijo (IJ),Ls,02:28:30,
60,Gombong (GB),Ls,02:32:00,// KA 2750F JJ (KA 2750F =)
61,Karanganyar (KA),Ls,02:37:00,
62,Sruweng (SRW),Ls,02:39:00,
63,Kebumen (KM),02:46:00,02:48:00,
64,Wonosari (WNS),Ls,02:53:00,
65,Kutowinangun (KWN),Ls,02:55:00,
66,Prembun (PRB),Ls,02:59:00,
67,Butuh (BTH),Ls,03:03:00,
68,Kutoarjo (KTA),03:08:00,03:11:00,
69,Jenar (JN),Ls,03:21:00,
70,Wojo (WJ),Ls,03:26:00,
71,Kedundang (KDG),Ls,03:30:00,
72,Wates (WT),Ls,03:34:00,
73,Sentolo (STL),Ls,03:42:00,
74,Rewulu (RWL),Ls,03:49:00,
75,Patukan (PTN),Ls,03:52:00,
76,Yogyakarta (YK),03:57:00,04:02:00,
77,Lempuyangan (LPN),Ls,04:05:00,
78,Maguwo (MGW),Ls,04:09:00,
79,Brambanan (BBN),Ls,04:14:00,
80,Srowot (SWT),Ls,04:18:00,
81,Klaten (KT),Ls,04:22:00,
82,Ceper (CE),Ls,04:28:00,
83,Delanggu (DL),Ls,04:32:00,
84,Gawok (GW),Ls,04:35:00,
85,Purwosari (PWS),Ls,04:39:00,
86,Solobalapan (SLO),04:43:00,04:46:00,
87,Solojebres (SK),Ls,04:50:00,
88,Palur (PL),Ls,04:53:00,
89,Kemiri (KMR),Ls,04:56:00,
90,Masaran (MSR),Ls,05:01:00,
91,Sragen (SR),05:08:00,05:10:00,// KA 302 (KA 302 =)
92,Kebonromo (KRO),Ls,05:15:00,
93,Kedungbanteng (KDB),Ls,05:19:00,
94,Walikukun (WK),05:28:00,05:30:00,
95,Kedunggalar (KG),Ls,05:37:00,
96,Ngawi (NGW),Ls,05:42:00,
97,Geneng (GG),Ls,05:47:00,
98,Magetan (MAG),05:54:00,05:56:00,
99,Madiun (MN),06:05:00,,
