No.,Stasiun,Datang,Berangkat,Keterangan
95,Haurgeulis (HGL),03:36:00,03:38:00,
96,Cipunegara (CRA),Ls,03:44:00,
97,Pegadenbaru (PGB),Ls,03:49:00,
98,Cikaum (CKM),Ls,03:55:00,
99,Pasirbungur (PAS),Ls,03:59:00,
100,Pringkasap (PRI),Ls,04:03:00,
101,Pabuaran (PAB),Ls,04:07:00,
102,Tanjungrasa (TJS),Ls,04:10:00,
103,Cikampek (CKP),04:18:00,04:20:00,
104,Dawuan (DWN),Ls,04:23:00,
105,Kosambi (KOS),Ls,04:28:00,
106,Klari (KLI),Ls,04:31:00,
107,Karawang (KW),04:37:00,04:39:00,
108,Kedunggedeh (KDH),Ls,04:44:00,
109,Lemahabang (LMB),Ls,04:50:00,
110,Cikarang (CKR),Ls,04:53:00,
111,Telaga Murni (TLM),Ls,-,
112,Cibitung (CIT),Ls,-,
113,Tambun (TB),Ls,05:00:00,// KA 5507 (KA 5507 =)
114,Bekasitimur (BKST),Ls,-,
115,Bekasi (BKS),05:06:00,05:08:00,
116,Jatinegara (JNG),05:21:00,05:23:00,
117,Pondokjati (POK),Ls,-,
118,Kramat (KMT),Ls,-,
119,Gangsentiong (GST),Ls,-,
120,Pasarsenen (PSE),05:33:00,,
