No.,Stasiun,Datang,Berangkat,Keterangan
1,Gambir (GMR),,06:00:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,06:09:00,
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),06:14:00,06:16:00,
7,Bekasi (BKS),06:27:00,06:29:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,06:35:00,
10,Cibitung (CIT),Ls,-,
11,Telaga Murni (TLM),Ls,-,
12,Cikarang (CKR),Ls,06:42:00,
13,Lemahabang (LMB),Ls,06:45:00,
14,Kedunggedeh (KDH),Ls,06:51:00,
15,Karawang (KW),06:56:00,06:58:00,
16,Klari (KLI),Ls,07:04:00,
17,Kosambi (KOS),Ls,07:06:00,
18,Dawuan (DWN),Ls,07:10:00,
19,Cikampek (CKP),Ls,07:13:00,
20,Tanjungrasa (TJS),Ls,07:20:00,
21,Pabuaran (PAB),Ls,07:23:00,
22,Pringkasap (PRI),Ls,07:26:00,
23,Pasirbungur (PAS),Ls,07:29:00,
24,Cikaum (CKM),Ls,07:32:00,
25,Pegadenbaru (PGB),Ls,07:37:00,
26,Cipunegara (CRA),Ls,07:41:00,
27,Haurgeulis (HGL),Ls,07:45:00,
28,Cilegeh (CLH),Ls,07:51:00,
29,Kadokangabus (KAB),Ls,07:56:00,
30,Terisi (TIS),Ls,08:00:00,
31,Telagasari (TLS),Ls,08:05:00,
32,Jatibarang (JTB),Ls,08:11:00,
33,Kertasemaya (KTM),Ls,08:16:00,
34,Arjawinangun (AWN),Ls,08:25:00,
35,Bangoduwa (BDW),Ls,08:28:00,
36,Cangkring (CNK),Ls,08:32:00,
37,Cirebon (CN),08:38:00,08:43:00,
38,Cirebon Prujakan (CNP),Ls,08:46:00,
39,Waruduwur (WDW),Ls,08:53:00,
40,Babakan (BBK),Ls,09:00:00,
41,Losari (LOS),Ls,09:05:00,
42,Tanjung (TGN),Ls,09:10:00,// KA 2510 (KA 2510 =)
43,Brebes (BB),Ls,09:21:00,
44,Tegal (TG),09:30:00,09:32:00,
45,Larangan (LR),Ls,09:37:00,
46,Surodadi (SD),Ls,09:43:00,
47,Pemalang (PML),09:51:00,09:53:00,
48,Petarukan (PTA),Ls,09:58:00,
49,Comal (CO),Ls,10:03:00,
50,Sragi (SRI),Ls,10:06:00,
51,Pekalongan (PK),10:14:00,10:16:00,
52,Batang (BTG),Ls,10:24:00,
53,Ujungnegoro (UJN),Ls,10:27:00,
54,Kuripan (KRP),Ls,10:35:00,
55,Plabuan (PLB),Ls,10:40:00,
56,Krengseng (KNS),Ls,10:47:00,
57,Weleri (WLR),Ls,10:50:00,
58,Kalibodri (KBD),Ls,10:56:00,
59,Kaliwungu (KLN),Ls,11:04:00,
60,Mangkang (MKG),Ls,11:07:00,
61,Jerakah (JRK),Ls,11:11:00,
62,Semarang Poncol (SMC),Ls,11:15:00,
63,Semarang Tawang (SMT),11:20:00,,
