No.,Stasiun,Datang,Berangkat,Keterangan
1,Yogyakarta (YK),,21:05:00,
2,Patukan (PTN),Ls,21:10:00,
3,Rewulu (RWL),Ls,21:13:00,
4,Sentolo (STL),Ls,21:19:00,
5,Wates (WT),Ls,21:27:00,
6,Kedundang (KDG),Ls,21:31:00,
7,Wojo (WJ),Ls,21:35:00,
8,Jenar (JN),Ls,21:40:00,
9,Kutoarjo (KTA),Ls,21:48:00,// KA 105 (KA 105 =)
10,Butuh (BTH),Ls,21:51:00,
11,Prembun (PRB),Ls,21:55:00,
12,Kutowinangun (KWN),Ls,21:59:00,
13,Wonosari (WNS),Ls,22:01:00,
14,Kebumen (KM),Ls,22:04:00,
15,Sruweng (SRW),Ls,22:09:00,
16,Karanganyar (KA),Ls,22:11:00,
17,Gombong (GB),Ls,22:15:00,
18,Ijo (IJ),Ls,22:19:00,
19,Tambak (TBK),Ls,22:22:00,
20,Sumpiuh (SPH),Ls,22:25:00,
21,Kemranjen (KJ),Ls,22:28:00,
22,Kroya (KYA),22:34:00,22:36:00,
23,Randegan (RDN),Ls,22:43:00,
24,Kebasen (KBS),Ls,22:46:00,
25,Notog (NTG),Ls,22:51:00,
26,Purwokerto (PWT),22:59:00,23:02:00,
27,Karanggandul (KGD),Ls,23:10:00,
28,Karangsari (KRR),Ls,23:18:00,
29,Patuguran (PAT),Ls,23:29:00,
30,Kretek (KRT),Ls,23:35:00,
31,Bumiayu (BMA),Ls,23:42:00,
32,Linggapura (LG),Ls,23:50:00,
33,Prupuk (PPK),Ls,00:00:00,
34,Songgom (SGG),Ls,00:07:00,
35,Larangan (LRA),Ls,00:10:00,
36,Ketanggungan (KGG),Ls,00:15:00,
37,Ciledug (CLD),Ls,00:23:30,
38,Sindanglaut (SDU),Ls,00:32:00,
39,Luwung (LWG),Ls,00:36:00,
40,Cirebon Prujakan (CNP),Ls,00:41:00,
41,Cirebon (CN),00:44:00,00:49:00,
42,Cangkring (CNK),Ls,00:55:00,
43,Bangoduwa (BDW),Ls,00:58:00,
44,Arjawinangun (AWN),Ls,01:01:00,
45,Kertasemaya (KTM),Ls,01:10:00,
46,Jatibarang (JTB),Ls,01:15:00,
47,Telagasari (TLS),Ls,01:21:00,
48,Terisi (TIS),Ls,01:26:00,
49,Kadokangabus (KAB),Ls,01:30:00,
50,Cilegeh (CLH),Ls,01:35:00,
51,Haurgeulis (HGL),Ls,01:41:00,
52,Cipunegara (CRA),Ls,01:45:00,
53,Pegadenbaru (PGB),Ls,01:49:00,
54,Cikaum (CKM),Ls,01:54:00,
55,Pasirbungur (PAS),Ls,01:57:00,
56,Pringkasap (PRI),Ls,02:00:00,
57,Pabuaran (PAB),Ls,02:03:00,
58,Tanjungrasa (TJS),Ls,02:06:00,
59,Cikampek (CKP),Ls,02:13:00,
60,Dawuan (DWN),Ls,02:16:00,
61,Kosambi (KOS),Ls,02:20:00,
62,Klari (KLI),Ls,02:22:00,
63,Karawang (KW),Ls,02:26:00,
64,Kedunggedeh (KDH),Ls,02:30:00,
65,Lemahabang (LMB),Ls,02:36:00,
66,Cikarang (CKR),Ls,02:39:00,
67,Telaga Murni (TLM),Ls,-,
68,Cibitung (CIT),Ls,-,
69,Tambun (TB),Ls,02:45:00,
70,Bekasitimur (BKST),Ls,-,
71,Bekasi (BKS),Ls,02:50:00,
72,Jatinegara (JNG),Ls,03:00:00,
73,Matraman (MTR),Ls,-,
74,Manggarai (MRI),Ls,03:05:00,
75,Cikini (CKI),Ls,-,
76,Gondangdia (GDD),Ls,-,
77,Gambir (GMR),03:15:00,,
