No.,Stasiun,Datang,Berangkat,Keterangan
99,Madiun (MN),21:09:00,21:15:00,
100,Babadan (BBD),Ls,21:22:00,
101,Caruban (CRB),21:29:00,21:31:00,
102,Saradan (SRD),Ls,21:38:00,
103,Bagor (BGR),Ls,21:48:00,
104,Nganjuk (NJ),21:54:00,21:56:00,
105,Sukomoro (SKM),Ls,22:01:00,
106,Baron (BRN),Ls,22:07:00,
107,Kertosono (KTS),22:13:00,22:16:00,
108,Sembung (SMB),Ls,22:22:00,
109,Jombang (JG),22:29:00,22:32:00,
110,Peterongan (PTR),Ls,-,
111,Sumobito (SBO),Ls,22:41:00,
112,Curahmalang (CRM),Ls,-,
113,Mojokerto (MR),22:51:00,22:54:00,
114,Tarik (TRK),Ls,23:02:00,
115,Kedinding (KDN),Ls,-,
116,Krian (KRN),Ls,23:08:00,
117,Boharan (BH),Ls,-,
118,Sepanjang (SPJ),Ls,23:18:00,
119,Wonokromo (WO),23:25:00,23:28:00,
120,Ngagel (NGA),Ls,-,
121,Surabayagubeng (SGU),23:35:00,,
