No.,Stasiun,Datang,Berangkat,Keterangan
1,Adi Soemarmo (SMO),,14:05:00,
2,Kadipiro (KDO),14:15:00,14:16:00,
3,Solobalapan (SLO),14:23:00,14:28:00,(KA 269 X)
4,Solojebres (SK),14:32:00,14:34:00,
5,Palur (PL),Ls,14:39:00,
6,Kemiri (KMR),Ls,14:42:00,
7,Masaran (MSR),Ls,14:48:00,
8,Sragen (SR),14:55:00,14:57:00,
9,Kebonromo (KRO),Ls,15:02:00,
10,Kedungbanteng (KDB),Ls,15:06:00,
11,Walikukun (WK),15:17:00,15:19:00,
12,Kedunggalar (KG),Ls,15:28:00,
13,Ngawi (NGW),15:35:00,15:38:00,
14,Geneng (GG),Ls,15:45:00,
15,Magetan (MAG),15:53:00,15:55:00,
16,Madiun (MN),16:05:00,,
