No.,Stasiun,Datang,Berangkat,Keterangan
1,Kiaracondong (KAC),,22:20:00,
2,Gedebage (GDB),Ls,22:28:00,// KA 388 (KA 388 =)
3,Cimekar (CMK),Ls,-,
4,Rancaekek (RCK),Ls,22:34:00,
5,Haurpugur (HRP),Ls,22:38:00,
6,Cicalengka (CCL),Ls,22:41:00,
7,Nagreg (NG),Ls,22:55:00,
8,Lebakjero (LBJ),Ls,23:03:00,
9,Leles (LL),23:13:00,23:25:00,X KA 287 (KA 287 X)
10,Karangsari (KRAI),Ls,23:32:00,
11,Leuwigoong (LO),Ls,-,
12,Cibatu (CB),Ls,23:40:00,
13,Warungbandrek (WB),Ls,23:48:00,
14,Bumiwaluya (BMW),Ls,00:00:00,
15,Cipeundeuy (CPD),00:11:00,00:21:00,X KA 205F JJ (KA 205F JJ X)
16,Cirahayu (CAA),Ls,00:34:00,
17,Ciawi (CAW),00:44:00,00:53:00,X KA 79 (KA 79 X)
18,Rajapolah (RJP),Ls,01:03:00,
19,Indihiang (IH),Ls,01:10:00,
20,Tasikmalaya (TSM),01:17:00,01:25:00,
21,Awipari (AW),Ls,01:32:00,
22,Manonjaya (MNJ),Ls,01:35:00,
23,Ciamis (CI),01:47:00,02:04:00,X KA 71 (KA 71 X)
24,Bojong (BJG),02:14:00,02:21:00,X KA 67 (KA 67 X)
25,Karangpucung (KNP),Ls,02:30:00,
26,Banjar (BJR),02:39:00,02:44:00,X KA 11 (KA 11 X)
27,Langen (LN),Ls,02:53:00,
28,Meluwung (MLW),Ls,02:59:00,
29,Cipari (CPI),Ls,03:05:00,
30,Sidareja (SDR),03:11:00,03:15:00,X KA 273 (KA 273 X)
31,Gandrungmangun (GDM),03:23:00,03:25:00,
32,Kawunganten (KWG),Ls,03:33:00,
33,Jeruklegi (JRL),Ls,03:44:00,
34,Lebeng (LBG),Ls,03:49:00,
35,Kasugihan (KH),Ls,03:53:00,
36,Maos (MA),03:56:00,03:59:00,X KA LL501
37,Sikampuh (SKP),Ls,04:05:00,
38,Kroya (KYA),04:11:00,04:13:00,(KA 305 X)
39,Kemranjen (KJ),Ls,04:19:00,
40,Sumpiuh (SPH),Ls,04:23:00,
41,Tambak (TBK),Ls,04:27:00,
42,Ijo (IJ),Ls,04:31:00,
43,Gombong (GB),04:38:00,04:40:00,
44,Karanganyar (KA),Ls,04:47:00,
45,Sruweng (SRW),Ls,04:50:00,
46,Kebumen (KM),04:57:00,04:59:00,
47,Wonosari (WNS),Ls,05:04:00,
48,Kutowinangun (KWN),Ls,05:07:00,
49,Prembun (PRB),Ls,05:12:00,
50,Butuh (BTH),Ls,05:17:00,
51,Kutoarjo (KTA),05:22:00,05:25:00,
52,Jenar (JN),Ls,05:37:00,
53,Wojo (WJ),Ls,05:43:00,
54,Kedundang (KDG),Ls,05:48:00,
55,Wates (WT),05:54:00,05:56:00,
56,Sentolo (STL),Ls,06:05:00,
57,Rewulu (RWL),Ls,06:12:00,
58,Patukan (PTN),Ls,06:15:00,
59,Yogyakarta (YK),Ls,06:20:00,
60,Lempuyangan (LPN),06:23:00,06:28:00,
61,Maguwo (MGW),Ls,06:34:00,
62,Brambanan (BBN),Ls,06:40:00,
63,Srowot (SWT),Ls,06:44:00,
64,Klaten (KT),06:50:00,06:52:00,
65,Ceper (CE),Ls,06:59:00,
66,Delanggu (DL),Ls,07:03:00,
67,Gawok (GW),Ls,07:07:00,
68,Purwosari (PWS),07:13:00,07:16:00,
69,Solobalapan (SLO),Ls,07:20:00,
70,Solojebres (SK),Ls,07:24:00,
71,Palur (PL),Ls,07:27:00,
72,Kemiri (KMR),Ls,07:30:00,
73,Masaran (MSR),Ls,07:36:00,
74,Sragen (SR),07:44:00,07:58:00,= KA 84 (KA 84 //)
75,Kebonromo (KRO),Ls,08:04:00,
76,Kedungbanteng (KDB),Ls,08:09:00,
77,Walikukun (WK),08:21:00,08:24:00,
78,Kedunggalar (KG),Ls,08:33:00,
79,Ngawi (NGW),08:41:00,08:44:00,
80,Geneng (GG),Ls,08:51:00,
81,Magetan (MAG),09:00:00,09:02:00,
82,Madiun (MN),09:12:00,09:18:00,
83,Babadan (BBD),Ls,09:26:00,
84,Caruban (CRB),09:34:00,09:36:00,
85,Saradan (SRD),Ls,09:44:00,
86,Bagor (BGR),Ls,09:56:00,
87,Nganjuk (NJ),10:03:00,10:06:00,
88,Sukomoro (SKM),Ls,10:11:00,
89,Baron (BRN),Ls,10:19:00,
90,Kertosono (KTS),10:26:00,10:29:00,
91,Purwoasri (PWA),Ls,10:37:00,
92,Papar (PPR),10:43:00,10:45:00,
93,Minggiran (MGN),Ls,10:50:00,X KA 269 (KA 269 X)
94,Susuhan (SS),Ls,10:54:00,
95,Kediri (KD),11:01:00,11:05:00,X KA 167 (KA 167 X)
96,Ngadiluwih (NDL),Ls,11:15:00,
97,Kras (KRS),Ls,11:21:00,
98,Ngujang (NJG),Ls,11:27:00,X KA 425 (KA 425 X)
99,Tulungagung (TA),11:33:00,11:36:00,
100,Sumbergempol (SBL),Ls,11:42:00,
101,Ngunut (NT),Ls,11:47:00,
102,Rejotangan (RJ),Ls,11:54:00,
103,Blitar (BL),12:05:00,,
