No.,Stasiun,Datang,Berangkat,Keterangan
1,Purwokerto (PWT),,18:55:00,
2,Notog (NTG),Ls,19:03:00,
3,Kebasen (KBS),Ls,19:08:00,
4,Randegan (RDN),Ls,19:11:00,
5,Kroya (KYA),19:18:00,19:40:00,
