No.,Stasiun,Datang,Berangkat,Keterangan
1,Gambir (GMR),,07:45:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,07:54:00,
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,07:59:00,
7,Bekasi (BKS),Ls,08:09:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,08:14:00,// KA 5038 (KA 5038 =)
10,Cibitung (CIT),Ls,-,
11,Telaga Murni (TLM),Ls,-,
12,Cikarang (CKR),Ls,08:20:00,
13,Lemahabang (LMB),Ls,08:23:00,
14,Kedunggedeh (KDH),Ls,08:28:00,
15,Karawang (KW),Ls,08:32:00,// KA 110 (KA 110 =)
16,Klari (KLI),Ls,08:36:00,// KA 328 (KA 328 =)
17,Kosambi (KOS),Ls,08:38:00,
18,Dawuan (DWN),Ls,08:42:00,
19,Cikampek (CKP),Ls,08:45:00,
20,Tanjungrasa (TJS),Ls,08:52:00,
21,Pabuaran (PAB),Ls,08:55:00,
22,Pringkasap (PRI),Ls,08:58:00,
23,Pasirbungur (PAS),Ls,09:01:00,
24,Cikaum (CKM),Ls,09:04:00,
25,Pegadenbaru (PGB),Ls,09:09:00,
26,Cipunegara (CRA),Ls,09:13:00,
27,Haurgeulis (HGL),Ls,09:17:00,
28,Cilegeh (CLH),Ls,09:23:00,
29,Kadokangabus (KAB),Ls,09:28:00,
30,Terisi (TIS),Ls,09:32:00,
31,Telagasari (TLS),Ls,09:37:00,
32,Jatibarang (JTB),Ls,09:43:00,
33,Kertasemaya (KTM),Ls,09:48:00,
34,Arjawinangun (AWN),Ls,09:57:00,
35,Bangoduwa (BDW),Ls,10:00:00,
36,Cangkring (CNK),Ls,10:03:00,
37,Cirebon (CN),10:08:00,10:13:00,
38,Cirebon Prujakan (CNP),Ls,10:16:00,
39,Luwung (LWG),Ls,10:21:00,
40,Sindanglaut (SDU),Ls,10:25:00,
41,Ciledug (CLD),Ls,10:33:30,
42,Ketanggungan (KGG),Ls,10:42:00,
43,Larangan (LRA),Ls,10:47:00,
44,Songgom (SGG),Ls,10:50:00,
45,Prupuk (PPK),Ls,10:57:00,
46,Linggapura (LG),Ls,11:07:00,
47,Bumiayu (BMA),Ls,11:15:00,
48,Kretek (KRT),Ls,11:22:00,
49,Patuguran (PAT),Ls,11:28:00,
50,Karangsari (KRR),Ls,11:39:00,
51,Karanggandul (KGD),Ls,11:47:00,
52,Purwokerto (PWT),11:55:00,11:59:00,
53,Notog (NTG),Ls,12:07:00,
54,Kebasen (KBS),Ls,12:12:00,
55,Randegan (RDN),Ls,12:15:00,
56,Kroya (KYA),Ls,12:20:00,
57,Kemranjen (KJ),Ls,12:24:00,
58,Sumpiuh (SPH),Ls,12:27:00,// KA 188 (KA 188 =)
59,Tambak (TBK),Ls,12:30:00,
60,Ijo (IJ),Ls,12:33:00,
61,Gombong (GB),Ls,12:37:00,
62,Karanganyar (KA),Ls,12:42:00,
63,Sruweng (SRW),Ls,12:44:00,
64,Kebumen (KM),Ls,12:50:00,
65,Wonosari (WNS),Ls,12:53:00,
66,Kutowinangun (KWN),Ls,12:55:00,
67,Prembun (PRB),Ls,12:59:00,
68,Butuh (BTH),Ls,13:03:00,
69,Kutoarjo (KTA),Ls,13:06:00,
70,Jenar (JN),Ls,13:13:30,
71,Wojo (WJ),Ls,13:18:00,
72,Kedundang (KDG),Ls,13:22:00,
73,Wates (WT),Ls,13:27:00,
74,Sentolo (STL),Ls,13:35:00,
75,Rewulu (RWL),Ls,13:42:00,
76,Patukan (PTN),Ls,13:45:00,
77,Yogyakarta (YK),13:50:00,,
