No.,Stasiun,Datang,Berangkat,Keterangan
1,Bandung (BD),,06:30:00,
2,Cikudapateuh (CTH),Ls,-,
3,Kiaracondong (KAC),06:39:00,06:41:00,
4,Gedebage (GDB),Ls,06:49:00,
5,Cimekar (CMK),Ls,-,
6,Rancaekek (RCK),Ls,06:55:00,
7,Haurpugur (HRP),Ls,06:59:00,
8,Cicalengka (CCL),Ls,07:03:00,
9,Nagreg (NG),Ls,07:16:00,"X KA 299, KA 351 (KA 299, KA 351 X)"
10,Lebakjero (LBJ),Ls,07:24:00,
11,Leles (LL),Ls,07:33:00,
12,Karangsari (KRAI),Ls,07:38:00,
13,Leuwigoong (LO),Ls,-,
14,Cibatu (CB),07:47:00,07:49:00,
15,Warungbandrek (WB),Ls,07:57:00,
16,Bumiwaluya (BMW),Ls,08:10:00,X KA 305 (KA 305 X)
17,Cipeundeuy (CPD),08:21:00,08:31:00,
18,Cirahayu (CAA),Ls,08:43:00,
19,Ciawi (CAW),Ls,08:50:00,
20,Rajapolah (RJP),Ls,08:58:00,
21,Indihiang (IH),Ls,09:04:00,
22,Tasikmalaya (TSM),09:09:00,09:11:00,
23,Awipari (AW),Ls,09:17:00,
24,Manonjaya (MNJ),Ls,09:20:00,
25,Ciamis (CI),09:31:00,09:33:00,
26,Bojong (BJG),Ls,09:41:00,X KA 283 (KA 283 X)
27,Karangpucung (KNP),Ls,09:48:00,
28,Banjar (BJR),09:54:00,09:58:00,
29,Langen (LN),Ls,10:06:00,
30,Meluwung (MLW),Ls,10:11:00,
31,Cipari (CPI),Ls,10:16:00,
32,Sidareja (SDR),10:22:00,10:24:00,
33,Gandrungmangun (GDM),Ls,10:30:00,
34,Kawunganten (KWG),10:36:00,10:42:00,X KA 77 (KA 77 X)
35,Jeruklegi (JRL),Ls,10:55:00,
36,Lebeng (LBG),Ls,10:59:00,
37,Kasugihan (KH),Ls,11:02:00,
38,Maos (MA),11:05:00,11:07:00,
39,Sikampuh (SKP),Ls,11:12:00,X KA 199 (KA 199 X)
40,Kroya (KYA),11:18:00,11:21:00,(KA 291 X)
41,Kemranjen (KJ),Ls,11:27:00,
42,Sumpiuh (SPH),Ls,11:30:00,
43,Tambak (TBK),Ls,11:33:00,
44,Ijo (IJ),Ls,11:36:00,
45,Gombong (GB),11:42:00,11:44:00,
46,Karanganyar (KA),Ls,11:51:00,
47,Sruweng (SRW),Ls,11:53:00,
48,Kebumen (KM),12:00:00,12:02:00,
49,Wonosari (WNS),Ls,12:07:00,
50,Kutowinangun (KWN),Ls,12:09:00,
51,Prembun (PRB),Ls,12:13:00,
52,Butuh (BTH),Ls,12:17:00,
53,Kutoarjo (KTA),12:22:00,12:25:00,
54,Jenar (JN),Ls,12:34:00,
55,Wojo (WJ),Ls,12:39:00,
56,Kedundang (KDG),Ls,12:43:00,
57,Wates (WT),12:48:00,12:50:00,
58,Sentolo (STL),Ls,12:58:00,
59,Rewulu (RWL),Ls,13:04:00,
60,Patukan (PTN),Ls,13:07:00,
61,Yogyakarta (YK),13:12:00,13:17:00,
62,Lempuyangan (LPN),Ls,13:20:00,
63,Maguwo (MGW),Ls,13:24:00,
64,Brambanan (BBN),Ls,13:29:00,
65,Srowot (SWT),Ls,13:33:00,
66,Klaten (KT),13:38:00,13:53:00,= KA 10 ( KA 10 //)
67,Ceper (CE),Ls,14:01:00,
68,Delanggu (DL),Ls,14:05:00,
69,Gawok (GW),Ls,14:09:00,
70,Purwosari (PWS),Ls,14:13:00,
71,Solobalapan (SLO),14:18:00,,
