No.,Stasiun,Datang,Berangkat,Keterangan
1,Cilacap (CP),,06:55:00,
2,Gumilir (GM),07:04:00,07:06:00,( KA L2721 X)
3,Karangkandri (KKD),Ls,07:11:00,
4,Kasugihan (KH),07:19:00,07:21:00,
5,Maos (MA),07:25:00,07:27:00,
6,Sikampuh (SKP),Ls,07:33:00,
7,Kroya (KYA),07:40:00,08:00:00,(KA 283 X)
