No.,Stasiun,Datang,Berangkat,Keterangan
1,Gambringan (GBN),10:41:00,10:46:00,MENERUSKAN PERJALANAN KA 233F
2,Gundih (GD),11:08:00,11:13:00,X KA 2713
3,Goprak (GPK),Ls,11:19:00,
4,Sumberlawang (SUM),Ls,11:26:00,
5,Salem (SLM),11:34:00,11:36:00,
6,Kalioso (KO),Ls,11:43:00,
7,Kadipiro (KDO),Ls,11:49:00,
8,Solobalapan (SLO),11:56:00,12:00:00,
