No.,Stasiun,Datang,Berangkat,Keterangan
85,Kedunggalar (KG),Ls,21:11:00,
86,Ngawi (NGW),21:18:00,21:20:00,
87,Geneng (GG),Ls,21:27:00,
88,Magetan (MAG),21:35:00,21:37:00,
89,Madiun (MN),21:47:00,21:52:00,
90,Babadan (BBD),Ls,22:00:00,
91,Caruban (CRB),Ls,22:07:00,
92,Saradan (SRD),Ls,22:14:00,
93,Bagor (BGR),Ls,22:26:00,
94,Nganjuk (NJ),22:33:00,22:36:00,
95,Sukomoro (SKM),Ls,22:41:00,
96,Baron (BRN),Ls,22:49:00,
97,Kertosono (KTS),22:56:00,22:59:00,
98,Purwoasri (PWA),Ls,23:07:00,
99,Papar (PPR),Ls,23:11:00,
100,Minggiran (MGN),Ls,23:14:00,
101,Susuhan (SS),Ls,23:18:00,
102,Kediri (KD),23:24:00,23:27:00,
103,Ngadiluwih (NDL),Ls,23:36:00,
104,Kras (KRS),Ls,23:41:00,
105,Ngujang (NJG),Ls,23:46:00,
106,Tulungagung (TA),23:53:00,23:56:00,
107,Sumbergempol (SBL),Ls,00:02:00,
108,Ngunut (NT),00:09:00,00:11:00,
109,Rejotangan (RJ),Ls,00:19:00,
110,Blitar (BL),00:30:00,00:35:00,
111,Garum (GRM),Ls,00:44:00,
112,Talun (TAL),Ls,00:52:00,
113,Wlingi (WG),00:58:00,01:01:00,
114,Kesamben (KSB),01:12:00,01:15:00,
115,Pogajih (PGJ),Ls,01:23:00,
116,Sumberpucung (SBP),01:32:00,01:35:00,
117,Ngebruk (NB),Ls,01:40:00,
118,Kepanjen (KPN),01:47:00,01:50:00,
119,Pakisaji (PSI),Ls,01:58:00,
120,Malangkotalama (MLK),02:08:00,02:11:00,X KA L2628-1
121,Malang (ML),02:17:00,,
