No.,Stasiun,Datang,Berangkat,Keterangan
66,Tanggung (TGG),Ls,21:28:00,
67,Kedungjati (KEJ),Ls,21:36:00,
68,Padas (PDS),Ls,21:40:00,
69,Telawa (TW),Ls,21:47:00,
70,Karangsono (KSO),Ls,21:56:00,X KA 37 (KA 37 X)
71,Gundih (GD),Ls,22:07:00,
72,Goprak (GPK),Ls,22:13:00,
73,Sumberlawang (SUM),Ls,22:18:00,
74,Salem (SLM),Ls,22:23:00,X KA 237F JJ (KA 237F JJ X)
75,Kalioso (KO),Ls,22:29:00,
76,Kadipiro (KDO),Ls,22:34:00,
77,Solobalapan (SLO),Ls,22:41:00,
78,Solojebres (SK),22:45:00,22:50:00,
79,Palur (PL),Ls,22:55:00,
80,Kemiri (KMR),Ls,22:58:00,
81,Masaran (MSR),Ls,23:03:00,
82,Sragen (SR),Ls,23:08:00,
83,Kebonromo (KRO),Ls,23:11:00,
84,Kedungbanteng (KDB),Ls,23:15:00,
85,Walikukun (WK),Ls,23:23:00,// KA 152 (KA 152 =)
86,Kedunggalar (KG),Ls,23:28:00,
87,Ngawi (NGW),Ls,23:33:00,
88,Geneng (GG),Ls,23:37:00,
89,Magetan (MAG),Ls,23:42:00,
90,Madiun (MN),23:50:00,23:56:00,
91,Babadan (BBD),Ls,00:02:00,
92,Caruban (CRB),Ls,00:07:00,
93,Saradan (SRD),Ls,00:12:00,
94,Bagor (BGR),Ls,00:22:00,
95,Nganjuk (NJ),00:28:00,00:31:00,
96,Sukomoro (SKM),Ls,00:36:00,
97,Baron (BRN),Ls,00:42:00,
98,Kertosono (KTS),00:48:00,00:51:00,
99,Purwoasri (PWA),Ls,00:58:00,
100,Papar (PPR),Ls,01:02:00,
101,Minggiran (MGN),Ls,01:06:00,
102,Susuhan (SS),Ls,01:10:00,
103,Kediri (KD),01:15:00,01:18:00,
104,Ngadiluwih (NDL),Ls,01:25:00,
105,Kras (KRS),Ls,01:29:00,
106,Ngujang (NJG),Ls,01:33:00,
107,Tulungagung (TA),01:39:00,01:42:00,
108,Sumbergempol (SBL),Ls,01:47:00,
109,Ngunut (NT),Ls,01:51:00,
110,Rejotangan (RJ),Ls,01:56:00,
111,Blitar (BL),02:05:00,02:08:00,
112,Garum (GRM),Ls,02:17:00,
113,Talun (TAL),Ls,02:25:00,
114,Wlingi (WG),02:31:00,02:33:00,
115,Kesamben (KSB),Ls,02:43:00,
116,Pogajih (PGJ),Ls,02:49:00,
117,Sumberpucung (SBP),Ls,02:57:00,
118,Ngebruk (NB),Ls,03:01:00,
119,Kepanjen (KPN),03:08:00,03:10:00,
120,Pakisaji (PSI),Ls,03:18:00,
121,Malangkotalama (MLK),03:28:00,03:31:00,
122,Malang (ML),03:38:00,,
