No.,Stasiun,Datang,Berangkat,Keterangan
1,Tegal (TG),16:30:00,16:36:00,MENERUSKAN PERJALANAN KA 195
2,Larangan (LR),Ls,16:41:00,
3,Surodadi (SD),Ls,16:48:00,
4,Pemalang (PML),16:57:00,16:59:00,
5,Petarukan (PTA),Ls,17:05:00,
6,Comal (CO),Ls,17:12:00,
7,Sragi (SRI),Ls,17:15:00,
8,Pekalongan (PK),17:24:00,17:27:00,
9,Batang (BTG),Ls,17:35:00,
10,Ujungnegoro (UJN),Ls,17:38:00,
11,Kuripan (KRP),Ls,17:46:00,
12,Plabuan (PLB),Ls,17:51:00,
13,Krengseng (KNS),Ls,17:58:00,
14,Weleri (WLR),18:03:00,18:05:00,
15,Kalibodri (KBD),Ls,18:12:00,
16,Kaliwungu (KLN),Ls,18:21:00,
17,Mangkang (MKG),Ls,18:25:00,
18,Jerakah (JRK),Ls,18:30:00,
19,Semarang Poncol (SMC),18:37:00,18:40:00,
20,Semarang Tawang (SMT),18:46:00,,
