No.,Stasiun,Datang,Berangkat,Keterangan
1,Solobalapan (SLO),,05:10:00,
2,Kadipiro (KDO),Ls,05:17:00,
3,Kalioso (KO),Ls,05:22:00,
4,Salem (SLM),05:29:00,05:31:00,
5,Sumberlawang (SUM),Ls,05:39:00,
6,Goprak (GPK),Ls,05:45:00,
7,Gundih (GD),05:52:00,05:54:00,
8,Karangsono (KSO),Ls,06:06:00,
9,Telawa (TW),06:16:00,06:18:00,
10,Padas (PDS),Ls,06:27:00,
11,Kedungjati (KEJ),06:33:00,06:44:00,X KA 268 (KA 268 X)
12,Tanggung (TGG),Ls,06:53:00,
13,Brumbung (BBG),Ls,07:03:00,
14,Alastua (ATA),Ls,07:08:00,
15,Semarang Tawang (SMT),07:17:00,07:22:00,// KA 2529 (KA 2529 =)
16,Semarang Poncol (SMC),07:28:00,07:33:00,// KA 2703 (KA 2703 =)
17,Jerakah (JRK),Ls,07:39:00,
18,Mangkang (MKG),Ls,07:44:00,
19,Kaliwungu (KLN),Ls,07:48:00,
20,Kalibodri (KBD),Ls,07:57:00,
21,Weleri (WLR),08:05:00,08:07:00,
22,Krengseng (KNS),Ls,08:12:00,
23,Plabuan (PLB),Ls,08:19:00,
24,Kuripan (KRP),Ls,08:24:00,
25,Ujungnegoro (UJN),Ls,08:32:00,
26,Batang (BTG),Ls,08:36:00,
27,Pekalongan (PK),08:45:00,08:48:00,
28,Sragi (SRI),Ls,08:58:00,
29,Comal (CO),Ls,09:01:00,
30,Petarukan (PTA),Ls,09:08:00,
31,Pemalang (PML),09:14:00,09:16:00,
32,Surodadi (SD),Ls,09:26:00,
33,Larangan (LR),Ls,09:34:00,
34,Tegal (TG),09:41:00,09:47:00,"PERJALANANNYA DITERUSKAN OLEH 
KA 188"
